,Date,Speaker,content
1040,1979-04-17,WINN," Jim, in the last three weeks we've been getting a  little more evidence that disintermediation is starting to take place  We see it in terms of traffic in the Bank--direct purchases of  [Treasury] securities--and we see it in looking at some of the  institutional outflows Parallel to that is the fact that long-term  rates are starting to increase, particularly for the financing of  office buildings and other such things I get a reading that across  the country for the first time [builders] are really starting to look  very hard at costs and that a number of projects have suddenly been  pulled back in April Are we starting to see the bite of the policies  that have been in train for some time? If that's true, then one gets  a little different outlook than you projected for some of these  things   That's right, but the April data--   I wonder if the flows are going to go into market  investments?     4/11/19 -7   I think we are going to see more   I hate to see such unanimity over there I don't  want to be a counterforce today The inflation situation is still  very bad It seems to me that any easing would be misinterpreted and  could only be counterproductive On the [plus] side, it seems to me  that the transfer mechanisms really are at work, both from the budget  side and the food side [As for] the oil side, we really don't know  what that means I have a feeling that our policies are really  starting to work; they've been slow to take hold, but [monetary  policy] is not a quick fix And to be impatient at this stage would  be a mistake So I end up right in the middle--[no change]   I have no quarrel with alternative B I just  wonder, in view of the discussion, if there's some symbolism that  could be effected without really much change in market conditions,  such as a 114 point increase in the discount rate Reserve  requirements might be expanded on some other items such as on  Eurodollars and other [components where we know of] problems I don't  know whether this is the appropriate time--  "
1090,1979-05-22,WINN," May I borrow a little sand to feed my machinery?  I still get the reading that the financing of [housing] has been  turned off almost absolutely And there is about a 3-month lag  between financing and starts O n  that basis, starts should [fall]  very sharply starting by the end of June Insurance industries, in  contrast with the banks, report very little demand for financing at  the moment, which is rather surprising All of that leads me to feel  that commercial construction is in for a rather sharp decline, though  maybe not until the third quarter     5/22/79 -13-   The other comment I’d make is that the trucking industry  reports rather sizable declines in the last two weeks Now, whether  that’s the adjustment to the after-strike effect or whether there’s  something basic happening, I don’t really know   Mr Chairman, I sense a growing ugly mood in our  society I don't know whether the reaction is going to be in the  political sector or in the economic sector or in the racial area, but  I suspect it won't be a moderate reaction So I think we are in for  some rather volatile times ahead that could throw these estimates off,  but I certainly don't want to predict them My feeling would be that  this is not the time to tighten But in view of the uncertainties and  the inflation problem and other problems, I would say that we would be  well advised to stay where we are in terms of the current status of  policy I would favor a slight increase in the discount rate because  of the position of the banks; the inviting differential there is hard  for them to resist   I support Steve's recommendation   [Unintelligible]  "
1138,1979-07-11,WINN," I haven't any quarrel with the staff's projections  and I have only two comments on that One is that the continuing  inflation may force greater financial problems for some of our public  bodies--schools, cities, and so forth--and we may get some reactions  in that area that aren't really factored into the formula Second,  there is a potential that energy and some of the other problems may be  a greater stimulus to real investment on the part of the corporate  sector--if the growing recession talk doesn't scare them off on that  score--so that might be a potential stimulus   On the aggregates, I would certainly like to echo Henry's  comments on the meaning of these numbers and our not getting trapped  by putting too much emphasis on these as we make our projections  because of changes [occurring] everywhere Maybe it's all these other  [financial instruments] getting into those aggregates measures I  have trouble with drift And I have trouble trying to explain April  and June in spite of the [staff's] explanations I don't find them  very satisfactory as to what really has happened, which makes me  uncertain as to the future I would stay with the recommendations of  Steve Axilrod; I would go perhaps a little lower in 1980 because of  the uncertainties with respect to what's happening to ATS plus the  growth and magnitudes of these other numbers So I would be more  cautious with the '80 number I think than he was, but I have no  quarrel with extending the ' I 9  ranges  "
1159,1979-07-17,WINN," Mr Chairman, I have a feeling that we may have more of an iceberg here than we like to think Intervention alone won't [work] and probably is too expensive [if our aim is to achieve] a turnaround I am a bit sympathetic to [taking action] a little earlier rather than later because we can reverse it A discount rate change and a slight fed funds rate [increase seem] appropriate But I think the question we need to ask is If the first move in this direction doesn't stem the flow, are we really prepared to go further along this line? Apparently the answer to that question is more uncertain I think I'd have a tendency to march down that road much earlier than later, however, thinking that we'll know very quickly [as we undertake] that move "
1181,1979-07-19,WINN," Mr Chairman, I urge that we follow the directive and permit the funds rate to rise to 10-1/2 percent And then I would urge that we change the discount rate In the announcement, however, I would focus on the behavior of the aggregates That gives us the flexibility to back down in response, hopefully, to better behavior [of the aggregates] and the underlying economic situation But I think we have to give some signals to the international markets if we are going to stem this dollar inflow We certainly can't peg [the dollar]; we shouldn't peg it anyway But we can't peg it, I think, just by direct intervention with no signal or we are going to find more funds flowing in than we can possibly handle  I feel the way Paul does I'm not sure it makes that much difference, Mr Chairman, but I can't oppose it    7/19/79  Murray, this is Willis Winn Will you call me at home after 930? "
1210,1979-08-14,WINN," Mr Chairman, I wonder if the attitude of the group would differ if the economic outlook for Mexico worsened rather than brightened--if the oil reserves proved to be a little less than now [thought]  Mr Chairman, I have a great deal of sympathy with the identification of the box, which you so aptly described I personally believe that we haven't started to feel the social costs of inflation and that they are going to surface to an increasing extent this fall, with more attention on them But in thinking of how we get out of the box that we have sort of built ourselves into, I have less confidence in our forecast of the aggregates than I do in the forecast of the economy--not only in terms of the numbers forecast but what they mean On the other hand, I think any action we take--because we are certainly in the spotlight today--will be looked at very eagerly and there are psychological reactions coming from what we do So that would make me just a bit cautious as to how extensive the symbolic action we take today [should be] Yet in trying to find a way out of this box I think we do have to make some changes And while this may go against the grain of your background, Mr Chairman, let me suggest a possible course I suggest that we shave the ranges of the aggregates and shave them considerably from what appears here At the same time, we could widen the range of the funds rate and for once in our lives pay some attention to that and let [the funds rate] roam Doing that gives us somewhat more adaptability to the circumstances as they unfold It gives us an opportunity to evolve gradually from where we are rather than take an action which, if we get a reaction within the next week, then puts us back in another box that may become difficult This would avoid tying our hands with respect to future actions, which I am a little concerned we might do with a major action today, although I have sympathy for that sort of move [Given] my confidence that the aggregates may be much stronger even than the estimates, by narrowing their ranges I think we achieve your goal but do it with a different mechanism than a retention of a policy [unintelligible] at this time "
1239,1979-09-18,WINN," I think we ought to look at the wage behavior of  this year with a sense of encouragement, not discouragement With     9 / 1 8 / 7 9  -8-    inflation running what it is, I think it's surprising that the  settlements in the electrical area and even in the automobile area for  current employees have been remarkably restrained Maybe they've done  a better job than we have here in terms of inflation problems   Well, in this case, for current employees it looks  as if the total cost might come out to 11 percent--that's my estimate  --on an annual basis [The total is] 33 to 35 percent and part of  that is for the retirees, not for the current employees So if you  adjust that back down, given double digit inflation behavior, I think  that's remarkable restraint, really, in the labor area   But the electrical settlement really wasn't that--   I understand that this is not making our problem  any easier, but I think we ought to recognize that there has been some  restraint this year   I'd just like to make one more comment, Paul It  seems to me that we're in an environment in which we have the most  advertised recession in history, with talking our way into it perhaps  contributing more because I think we're going to get an uptick in this  third quarter, too I don't know how that's going to be manipulated  from a press [standpoint] When you talk to business people they all  tell you that their business is still very strong But then they will  ""bad mouth"" because everybody else is bad mouthing and that's what  they read I think psychologically we may have built ourselves into a  box   I don't want to monopolize this, but I'd like to  raise one more question about your inventory calculation for the  fourth quarter We're going to have a big crop harvest in corn and  soy beans and with the price changes being what they were I wonder if  that may not throw the inventory calculation off again in that period  [unintelligible] storage space   On this issue, Paul, I hear more comment in the  market about credit controls of various types as the way of doing it  to avoid Reg--   I guess we're going to have to rearrange the  seating here a little; we're kind of [taking] sides and I'm out of  place here in terms of my approach! I think we're dealing with  expectations in a variety of ways, and when we [focus on1 our cyclical  analysis we forget the changes in price behavior that we're faced  with [Prices] are not going to behave in the traditional way in the  future, but they're still one of the canker sores we have to deal  with With the publicity we've had recently [regarding] our behavior  we have a real problem of expectations and a growing cynicism in the  markets The markets don't believe that the System has the resolve to  cope with these problems; [they think] that we tend to shift our  targets and keep our interest rates stable so that if we miss our  target we just push it up and say we're going to catch up later on  They're getting rather pat in the way they view our activities I  feel that we need to change their expectations about us in terms of  our behavior, as I argued last time   Consequently, I'd be in favor of widening the federal funds  rate spread and I'd let the rate behave on the basis of what actually  happens marketwise Secondly, I'd use this opportunity to change the  discount rate because it doesn't really change market [rate] levels  it would change expectations because there isn't an immediate foreign  exchange pressure that forces us into doing some of these things We  can use it to have an announcement effect without actually changing  the level of rates marketwise, reinforcing a resolve to do things a  little differently and, therefore, changing expectations I'm not in  favor of really hiking the rate level at this stage unless the  aggregates do continue their rapid growth     9/18/79 - 3 0 -    I'd point out to those who mentioned the decline in demand  deposits that this represents part of the continual shifting and  changing in the nature of the money concept, as people take advantage  of opportunities to keep their funds at work with RPs and other  things Consequently, I am still concerned about our overshoot in  this area With all of our comments and people pointing to us as  being concerned about this development, I'd like us to show by some  action that we are concerned without necessarily changing the rates  significantly In terms of expectations, I have one that is  different from those of the group I'm not sure we're going to get a  mild [recession] next spring I think we're going to get an uptick  this quarter That is going to change expectations for the final  quarter and we may get a stronger final quarter than projected I  think the basic forces of decline are with us What I can't see is  the bail-out after we get into a substantial decline I don't see the  forces there to provide the uplift So I think it can degenerate into  a somewhat larger decline than has been projected, with the fiscal  implications and the consequent problems with respect to continued  price inflation And I'm worried on that score   I’d just spread the [range on the funds] rate, M r    Chairman, but I wouldn’t quarrel too much [with your proposal] I’d  go with 11 to 12 percent and an aggregates directive   Paul, marketwise, is there any way we could make  this shift [in the funds rate] today rather than tomorrow, to throw  the markets a little off balance in their shooting duck attitude  toward us?  "
1276,1979-10-06,WINN," Paul, during this past period, the rumors were  everywhere One of the ones that bothers me the worst is the feeling  of an explosion on the wage front For example, we see banks  violating the guidelines pretty generally  knowledgeable friends seem to be predicting 20 percent increases next  year and that really frightens me They all had solutions with  respect to what we ought to be doing But they never have as a  solution that we should do nothing So I've tried to [assess] what  the risks and implications are of doing nothing in this area and that  was rather frightening Being s-ympathetic to what you're proposing, I  wonder if we really have tried to look at the risks inherent in this  We've talked about the price on the international side and so forth,  but what are some of the risks here? While we say we don't emphasize  interest rates, the implication of this [proposal] is considerably  higher rates And if we think about that, what does that mean at  least in the short run in terms of money flows? What does that mean  in terms of those with prime plus 3 percent embedded in their costs?  What does it mean to those institutions with short-term funding? What  does it mean in terms of the commitments and lines of bank credit that  will be accelerated? In other words, what are the risks on this side  that we have to grapple with as well as the risks that we've talked  about on the other side?   Some of my most  "
1296,1979-10-22,WINN," Mr Chairman, I share the feeling that we have got  to show as firm a resolve as we can As far as technical problems, is  there a Treasury financing after this--?   Okay My feeling is that one way we can show our  resolve is to increase the discount rate again--not to accomplish an  increase in interest rates but just to keep it in line Pressure at  the window gets a message through to the banks that we mean business  I have no problem with rates fluctuating a little higher than we  thought in order to try as hard as we can to meet our targets  "
1323,1979-11-20,WINN, The 10th is a [board] meeting date  
1353,1980-01-08,WINN," Well, I would take a somewhat different tack You talked about the complexity of reality as we view the Ms and reserves I think the complexity of the economy with respect to the outlook is even greater Second, I think we are boxed in because of the law saying we have to do this and do that If I were doing it, I would indicate very clearly what my economic scenario is and then what my recommendation is in [that context] rather than say that this is our target irrespective of what happens I suspect that the economic outlook is going to be far more variable--and I'm not saying on which side--than any of the projections would indicate, and that makes our target setting even more important And I would offer to go back to Congress at an appropriate time because of my lack of confidence in my long-range forecast on the economy I would surely put my economic scenario out there if I put out any kind of targets  Well, that's correct But [I'd say Given] this hypothesis, this would be true For example, Paul, go back to October and look at what you would have projected on the international front versus what you feel now That can change far more dramatically in a very short period of time Let's assume we go to a military draft or assume we get involved militarily; all of these [projections and targets] would be out the window On the other hand, if we just take a look at our inflation rate and what that could do, [the recession] may be far deeper than any projection we have if things started to come unravelled on that score Then we would have to adjust to the reality as best we see it at the time, rather get into this longer range kind of set up You can take the President's economic outlook or any one you want, and say If that's true, then this would be our goal But because we are not certain about these things we are going to have to adjust as time goes by and we are willing to come back and report when we adjust But to get caught in a longer-range [target], even a year's target at the moment, is really buying ourselves another trap Or else we have to have a wide range because of our uncertainty about the reality  At this time, yes  That's right; that's what I mean  It could be very wrong I think the reality is that we have a much greater [chance] of being wrong this time than has been true in a long time  Around 5 or 5-1/2 percent as a midpoint, Paul  I get lost in the fiscal forest For a number of years we had budget results in which expenditures fell below appropriations To what extent is this going to be reversed? Plus the fact is that there is no reason why one can't anticipate next year's appropriations; orders [and] expenditures come later And I don't quite know what you assume on those off-balance sheet activities such as Chrysler and other things To what extent might we get a real surprise on the expenditure side or the orders side, as contrasted with this?  I'm somewhat amazed at the amount of money that's suddenly showing up in Cleveland I don't know if that's the subject of charity coming home or what but the money seems to be coming out of the woodwork for that sort of thing I'm gathering that this is really going to mean that this year we're not going to have any appropriations that weren't spent  SPEAKER(?) That could [mean] a very big difference in the federal spending  Related to that is the fact that inventories are rather tight and [are being carefully] watched in most of these special sectors If we get any change in that area, we're going to see explosive prices and people scrambling for the short supply  My final comment is that I'm struck by the number of people who tell me they're now pricing for inflation They tell me they tried a price increase in midyear but it didn't go because their competitors didn't meet it They tried a price increase in December and not only did their competitors meet it within 48 hours but they [moved] ahead of them in terms of the prices themselves There seems to be an explosive development related to the inventory shortage in this area  I guess I was shaken by last year's experience with money growth, so I am suspicious of almost any number we put on these things, frankly I remind you that any number we pick is fine- tuning of a degree, and I'm not sure the numbers differ that much in terms of the fine-tuning aspect I suppose because of last year's experience and the concern as to what will happen in the money demand area, I would probably stay with ""C"" "
1382,1980-02-04,WINN," Well, I have the feeling that the honeymoon of our experiment is about over Consequently, I get a little more itchy to fiddle with the machinery rather than to let it stand I am convinced that the acceptance of the Federal Reserve making this [procedure] work is going to be more important than for membership and a whole host of issues I would not back off because of the effect it may have on the membership legislation at this time This is more important than the membership issue I am convinced that while there are programming problems involved, we can get it done faster than we assume if we change our priorities a bit I would give up on some of the other things we are doing, I think, and put this in place I am not sure how much time [it would take] but the biggest problem is getting the Banks to rearrange their priorities in order to mesh with it I would pick up on some of the other comments about the importance of saying that this [procedure] works I am concerned that the slippages are going to show up much more There is a lack of confidence in the market now about what we are doing and either [we need to do] that or look at the discount rate again, or perhaps both, very promptly or I think we are going to be in trouble  I would like to raise one question With [the development] of the managed liabilities and RPs and other things, are we seeing a change in the adjustment process now that will [become more pronounced] if we start to tighten? Are we seeing that [adjustment not] formally showing up in the deposit base but in some of these items? I get lost in all the accounting as to how that flushes out  -11-    2/4-5/80  Paul, I hear more doubts being raised in more areas than I ever thought possible Their suspicion is that we are [not] on a money target [unintelligible] very much a funds target  Well, we are confusing it by all these different money supply figures we are surfacing  People are looking, Paul, at the reserve base until we get--  I think it's great that we get these scenarios out on the table My only concern is that my camera may be in sync but it may be out of focus So the picture that comes out may be quite distorted But let's take several of these assumptions that we've passed over First, the level of interest rates I must confess that when we talk about double digit interest rates, I get nervous But I remember that last year I got lectured by any number of people that if we passed the 10 percent rate, that was going to cut things off; and I remember after October 6th how things just dried up completely But I think we forget that it's real interest rates that people probably take into consideration And I have been amazed at the amount of money coming out of the woodwork in the last two weeks of January and the number of deals that are being formulated with respect to apartment houses, hotels, commercial buildings, and so forth The amount of money that is being committed in this area has stepped up tremendously after this hiatus I think we see it in the bond market, John, in terms of their attitudes Some of the current financing I think is being done to repay short-term debt There's an awful lot of talk going on with respect to financing, but that's not going to come into the investment picture until the last half of this year And that being laced on top of defense expenditures, should they come along, makes a little different scenario for this year's [performance]  One other thing In terms of your employment figures, have you put anything in there for a possible draft or increased military employment?  If you do this, you get a different scenario Again, this doesn't occur over night but it is another factor that seems to me is down the road  If you put a draft in the picture, then it changes these employment figures  It's probably down the road; I don't say it is immediate But, again, as one [looks at] various scenarios with some different inputs, there are different results, obviously While housing is down, I too am amazed at the amount of money that is even showing up for housing at the moment So, as I look at the level of rates, I go back to looking at availability; and I get nervous as to what [level of] interest rates it will take to have a damping effect on some of these [sectors]  In my scenario, I come out with a dip in the first half of this year because I think it's already under way But I can see some revival in the second half, so that I get a 1 percent decline for the year but it's quite a different shape The price [situation] really scares me Go back and look at 1973 and 1974; maybe we're going to multiply that distortion created by prices And if the world situation changes, some of the pressure for relief could come next year--I think it's already under way for this year--and carry through for a while But we may be [unintelligible] upswing continuing through part of 1981 and then real price distortion problems hitting us by the end of the year I see price problems in the 15 percent [CPI] rate; that is going to give rise to increased wage demands and re-opening of contracts and all kinds of pressures and we don't know how that is going to factor through to the balance of the year And that's not in your scenarios, in terms of the wage assumptions that you put in One gets different price results with some of these different assumptions So I am even more concerned about inflation developments and what they mean not only for 1980 but perhaps for 1981 and thereafter And that has implications for the international side and a whole host of things, which change the [scenario] I think the pressure for a tax cut is going to come both with the election problem and the first half year results That will further complicate the problem and I would be opposed to it This would be in my scenario, Paul  I get an [average] unemployment rate from the fourth quarter to the fourth quarter of maybe 7 percent, but I think it will probably go higher before it comes down unless we get a draft and some other things that would change my numbers I don't know what is going to happen, but you get a different picture if you change your assumptions  Very much so  -39-    2/4-5/80  Paul, we have talked about the kind of minds we have I think we can all claim to have confused minds And it's clear that that's going to be the problem you face in your presentation I would urge that we be sure to have the contrast between last year's targets and this year's targets on a similar basis so that people can understand whether the policy formulation is an increase or decrease or remains the same  Those would be the figures on the same basis? We won't present last year's on last year's basis and this year's on this year's basis--  It seems to me that we have to get this into perspective  I have a tendency to want to eliminate the confusion [caused] by too many numbers We only add to the confusion So, I would be inclined to use M-1B at the moment as being the most meaningful, although I share Henry's feeling that it's not a very good measure still in terms of--  I think the admonition that we are not casting these in concrete forever is a very important one at this stage We have a chance to look at these again based on [unintelligible] The inflation problem still dominates the public's attitude both toward our policy and what we are trying to achieve, and I would certainly want those numbers to look lower than last year's in terms of how they are set up I think I'd probably come out with alternative III  Well, I'll go back to my original question What are you going to say about last year's ranges?  People are going to compare ranges and ranges, not--  That's what we hit, but [the question is] Are we setting our objectives lower or higher?  But didn't we say 3 to 6 percent last year on Ml? Sure it has changed, and so forth--  Paul, there's another question Maybe this is not relevant, but in view of our unwillingness to come to terms with the lagged reserve question and in view of my nervousness with respect to our luck in holding out on this setup, is this perhaps the appropriate time to raise the question, given the fluctuations in borrowings and the growing differential between market rates and the discount rate, about changing the rate as part of this picture of [unintelligible]?  The discount rate  But the danger is that we will lose control in the latter case "
1422,1980-03-18,WINN," Paul, before you turn to that What's our posture for the month ahead in this area as the markets bubble?  -6-    3/18/80  Peter, on the unsuccessful unwinding of some of these GNMA futures with the failure of a firm or two Do you see any more problems ahead on that score with [more of those market instruments] reaching maturity?  Mr Chairman, the crosscurrents are so extreme that it's difficult to sort them out and get a fix, particularly with last weekend's adjustments not being factored into many people's thinking Three or four things, I think, are interesting One is that we turned off commercial construction--that is, apartment houses, office buildings, and so forth--completely in October, and it turned back on in an unbelievable fashion in January and early February We've turned it off again, I think, really in the last couple of weeks; there are just no deals being made But the profits picture that is coming through on the deals that have been made are so unreal that it's almost unbelievable With the acceleration of rents and with [builders'] fixed costs not moving up, the flows back to profits are very, very high That's particularly true where tax relief occurred, in California and Texas and places like that In spite of increased operating expenses the profits picture is almost unbelievable So, if we get any stability in [interest rates], my guess is that those [activities] will explode on us again as building picks up  The second thing I'd report is that the major chemical companies are showing profits in the first months of the year, and I've seen figures for month-to-month developments While these are worldwide operations and one can't sort it out [for individual countries], it was interesting to me that the price increases from January of last year to January of this year were over 30 percent Now, I don't know how the price increases were divided up worldwide, but these are pretty substantial price changes They have those [changes] built right into June--this was before last Friday--so  -25-    3/18/80  there's a big move in some of these factors And their earnings are unbelievable  While building has phased down and the automobile industry is staying a bit soft, [businesses] in our area are reporting unbelievable orders and profits expectations Our railroad people are reporting really quite good operating results, much better than they had projected And this is across the line, [even] with the downward push occurring in their automobile business Our banks are showing a mixed picture Many of them are pretty well loaned up and are not seeing too much demand because of rates in agriculture and some other areas On the other hand, they are not seeing any problem with respect to delinquencies or slow pays or any of the normal [signs] one sees on that score We had, of course, in the last couple of weeks this tremendous drive to increase commitments Their customers were told that lines of credit wouldn't be honored and they had to convert those into revolving notes So there was a tremendous scramble to offset the anticipated [government credit] control system by such things as price increases and wage increases and also by an explosion, really, in lines of credit They were taking to their boards demands for loans that were 5 to 6 times their normally weekly increase  We really don't know what the outlook is because we don't know how people will adjust; it's a crude guess that we're making In view of your statement yesterday and other concerns, I am very concerned about the [potential] April bulge, which could be much larger than is shown here And unless we react to that, our own credibility is going to be questioned even though [we expect the bulge to unwind] We can't say ""Oh well, it's going to go down in May and June, so we'll get back on target"" I have a feeling that we have to respond to current developments While the targets of ""B"" seem to me appropriate, in order to make those targets I'd like to raise that funds rate range by 2 points, let's say, to 13-1/2 to 20 percent, to give the Desk [the flexibility to respond], if necessary, if we get this kind of bulge I don't want to raise it just to raise it But unless we respond to the increase, which could be quite large in this period, we're going to have a real credibility problem  I am impressed with those who watch the Desk They will tell you exactly what the intervention points were; they don't see any change in terms of our intervention points which [they say are apparent] to the market People, in spite of all the changes, are reading [our operations] as if we were operating under the old guidelines While their perceptions are wrong, they still are perceptions; and we're dealing with perceptions as people interpret what we're doing and how they will react  I know, but it's amazing to me that they can tell you what hour we intervened and at what rate That hasn't changed But I am really concerned about this April bulge and how it will be interpreted "
1447,1980-04-22,WINN," We hear a good bit of publicity about domestic credit problems The Chrysler story is in the paper this morning, and so forth I hear no mention of international credit problems, and that seems to me to be an exposure that gets overlooked in the assessment I don't know whether you have any feel for this or not  That's the sort of thing I mean It seems to me that's a problem that is ahead of us in spades  One more question The freezing of the Iranian assets [added] one aspect to the diversification desires of other nations Did the suggestion in the latest of the President's proposals that we seize them--not only freeze them but seize them--to meet various expenditures, etc have any further repercussions?  So moved  I had a question I wanted to raise, which may be more on the technical side than the general side, Paul Do you want to hold that?  Okay Steve, you have made an income analysis for money demand in the period ahead If one looks back at many previous    4/22/80  credit crunches, one sees that after the economy turns down, we get a bulge in credit demand The margins start to narrow; sales are off and inventories are up and there is continued price pressure for more carry So, first, there's the seasonal adjustment [problem] that makes me quite nervous about May and June Now, this may or may not happen, but there is also the possibility, it seems to me--with interest rates turning a bit and attitudes changing a little--of a rather substantial increase in borrowing in the May-June period as well  But that runs out eventually  But if you talk to some of these businessmen, they don't have [unintelligible] they can hold out without having to come back in They are out now Rates have scared them off and they are using up what they have  They kept inventories pretty tight; but if sales drop off, they still are faced with having to carry [inventories]  The adjustment is not quite as easy as we like to think of it sometimes  Paul, the seasonal adjustment for April makes me fairly nervous, so I'd like to get a bit of feeling for May before we pump in an inordinate amount of reserves in the next week I think the danger of being whipsawed is very great I haven't any concern about your suggestion  No, I understand  With the inflation problem being what it is and with the fact that everybody doesn't read our policies the same way, a flip in our policy on inflation at this time could be most unfortunate, given all the other things we've done to move in the other direction "
1465,1980-04-29,WINN," I can agree with Chuck's analysis of the economic situation I'm not sure that a week may cut much difference in terms of our policy moves at the moment We may even want to reconsider the 13 percent floor if we get a better reading on unfolding developments I am concerned about having whipsawed here--allowing further rapid declines in rates and then having them go up very rapidly--in terms of market impact and interpretation and so forth I could see holding [rates] where they are and taking another reading next week, Mr Chairman "
1485,1980-05-06,WINN," In Cleveland we would prefer the 10 percent, too; we need the flexibility "
1510,1980-05-20,WINN," Mr Chairman, I think this is a time when we need to go back and restudy some of our history on these things The problems of our undershoots and overshoots are a little sobering it seems to me It's a problem, really, of the gaps that occur in this process It's not just [a question of] when we get back on target, because the gaps are never corrected I think our [undershoot] problem is something to be concerned about I share some of Henry's concern as to what we do [later], but it seems to me that we have an even more important problem as to what we do now Consequently, I'm  -20-    5/20/80  in favor of making an effort to get back on path by September But I doubt that even the funds range specified in alternative B is going to do that I think we have to have a wider funds range if we're going to be serious about our efforts, and I'd be inclined to consider a 7 to 14 percent range--not knowing what is happening on that score--as a basis of approaching our target by September rather than December One reason is because the gap between now and December is going to be a painful thing for you to have to testify about in January or February because I think [the members of the Congressional Committees] are loaded for bear Others have studied the misses we have had in the past, and it seems to me that we ought to learn a little from history in our approach to the current problem "
1532,1980-06-05,WINN," I join the group  Paul, the steel industry is very much in a state of panic They are really hitting an air pocket in their business  Not when your neighbors are out of work, Paul "
1561,1980-07-09,WINN," When we look at gold market developments and some of these flows, I wonder if we're not being a little oblivious to the fact that it's not all economic considerations that are causing them, with the Saudi situation now surfacing In terms of the news, it's a potential Iran We hear rumblings out of places like Nigeria and South Africa that we may get big money market flows, which have nothing to do with interest rate differentials or the economic outlook or anything of [that nature], although I don't know how to put a number on it  On the other hand, with our freezing of the Iranian [assets], if you were a Saudi trying to maneuver would [the United States] be where you'd want to put [funds]? I don't know  I think somebody ought to be optimistic here and try to search for what might be a more positive approach or we are going to have all the probabilities on the wrong side of the forecast Your housing starts figure, as I understand it, is for single-family homes  Well, the inventory of single-family homes is rather a puzzle in terms of the overhanging supply, which may be larger than it seems But in apartments and the whole commercial area, one can't beg, borrow, or steal space One gets the feeling that that could snap back somewhat more quickly than it has in other cycles So that's a positive [note]  Yes, it's starting to pick up in some areas At least the builders and the people in the financing area are talking about a fairly sharp turnaround, Paul So that's a positive Second, if one looks at these declines, how much is psychological and how much is real in terms of the shock effect that we had? And to what extent can we have factors that will go the other way? For example, my guess is that while the 1972 to 1979 budget experience indicates that expenditures fell short [of the estimates], I have greater confidence in the Administration this year so I think that may not be the case We may get a bigger deficit in 1980 than has been projected, [particularly] if we get the tax cut--and at least the discussions of that seem real And perhaps people are not being sophisticated in their analysis and are simply taking the present deficit and then adding on the tax cut, whatever that may be You talked about a deficit in the area of $110 billion for next year In that environment what kind of reaction will we get in terms of peoples' behavior? Third, [in the area of prices] I realize the animal problem gives one pause but, on the other hand, the grain prospects look quite good So I don't know to what extent we might get a stand-off on the food side Psychologically we have the problem that gasoline is about to run out our ears in terms of storage What happens if we start to cut gasoline prices? I realize the Saudis and others are talking about raising [prices for] crude, but what kind of psychological impact will we get from that kind of development and from the scare [tactics]--the ""look what lies ahead with $110 billion deficits"" and that kind of talk? Will we again get some psychological reactions?  We have talked about the shift in demand for money and so forth But when we look at these capital ratios, have we made allowance for that shift in terms of how they will behave, even though you've commented on the deterioration that has occurred versus previous cycles? So, I'm trying to search for things that could give  -26-    7/9/80  us a positive push at this time rather than the more negative kinds of inputs that we hear  Mr Chairman, my posture would be to emphasize the rapidity of change we've experienced and the likelihood that we may encounter continued rapid changes down the road I'd indicate the kinds of changes that have taken place and that may take place in the future I would keep monetary policy unchanged but stress that maintaining policy might involve some fluctuations in interest rates ahead, some of which may be adverse In view of the rapidity of change and the many uncertainties, I would be extremely hesitant to be very specific about next year Inflation developments may go one way or the other in the fall, which may influence [our decision] We have the technological changes with nationwide NOW accounts We have the uncertainty with respect to taxes and a whole set of [unintelligible] So I would be more concerned [about making sure] that policy is appropriate with respect to the changed circumstances, whatever they might be And I'd say that [ranges] will be announced in February, with the thought of then being very specific  With respect to taxes, I would be inclined to talk about tax reform, not just the deficit side of the picture, and to stress the importance of waiting until there is a chance to consider those moves deliberately rather than hastily I am very sympathetic to the social security tax problem--what it means cost-wise, income return, and all the impacts--and the need to do something on the investment incentive side That may require a cut in expenditures, depending on the circumstances when [the Congress] starts to consider this So I think they are caught in that As for wage-price policy, I don't feel that does much good; I'd [rely once again on] market forces  Mr Chairman, we've talked about the impact on the international scene, which I recognize Is there any impact on fiscal policy in terms of what we do in this period? For example, if [money growth] comes in low and we don't lower the funds rate, are we really pinning ourselves to the wall in terms of people saying we are not going to support anything [to spur the economy], so it has to be done with fiscal policy? Then we might get a bigger tax cut than we'd otherwise get I don't know the answer to that, but we don't want to miss that side of the equation either  Well, let's say the money supply falls short  That's right; I mean that whole area  Why don't we move the M2 rate up to 9 percent and make it 7, 8, and 9 percent?  But they tell us that M2 is going to be out of line, so what the heck  I think it's time for a compliment I'd like to compliment the Bluebook this time I thought it was very helpful and very good "
