"19920331","Quarterly Loss at HomeFed","Business","The HomeFed Corporation said today that it had lost $35.6 million in the fourth quarter of 1991 and that it had not met a deadline set by Federal regulators to strengthen its financial condition. HomeFed, the parent of HomeFed Bank, a savings and loan institution based in San Diego, said it would ask the Office of Thrift Supervision for more time to raise new capital. The Federal regulatory agency had set today as the deadline for the company to raise additional capital, which is the buffer a financial institution keeps against losses."
"19920331","COMPANY BRIEFS","Business","* Greiner Engineering, Irving, Tex., agreed to form a partnership with an affiliate of the Perot Group, Dallas, to plan, finance, build and operate transportation projects. * Kansas Power and Light Co., Topeka, Kan., and Kansas Gas and Electric Co., Wichita, Kan., completed their merger. Kansas Gas is now a wholly owned subsidiary of Kansas Power."
"19920331","Bank Fund, C.D. Yields Still Mixed","Business","Yields on bank money market accounts and short-term certificates of deposit continued to show a mixed pattern for the week ended today, according to The Bank Rate Monitor. &quot;Doubt is forming as to whether we have seen the end of a three-year downslide in interest rates,&quot; Robert K. Heady, publisher of The Monitor, said yesterday. &quot;On the one hand, there have been upticks in the leading economic indicators as well as in consumer confidence. On the other, economists are urging the Federal Reserve to ease rates further."
"19920519","COMPANY NEWS","Business","BIC Corp., Milford, Conn., agreed to acquire Wite-Out Products Inc., the second-largest American manufacturer of correction fluid. Terms were not disclosed. COLLEGE BOUND INC., Plantation, Fla., an educational courses and services concern, agreed to sell its subsidiary, Apts, a test preparation company, to its former owner, Jack Goetz, subject to approval by the Federal Bankruptcy Court. Terms were not disclosed."
"19920519","Energy Bill Moves Through House","Business","After weeks of deadlock among several House committee chairmen, a complex energy bill is beginning to emerge that would give tax breaks for developing renewable fuels and limit offshore oil drilling. Lawmakers could take up the measure as early as Wednesday. No fewer than nine committees have contributed nearly 200 versions and amendments, including expansion of the assets of the Strategic Petroleum Reserve and a requirement that utilities help pay the cleanup costs for uranium enrichment plants."
"19920519","Yields Down Moderately On Bank Funds and C.D.&#x27;s","Business","Yields on bank money market accounts and certificates of deposit fell moderately in the week ended today, The Bank Rate Monitor said in its most recent survey. The decline for the last week was sharper outside the New York area, where the yields on both money market accounts and six-month certificates of deposit dropped four basis points. There are 100 basis points in a percentage point. In the New York area, the average commercial bank and savings banks rates were off one basis point."
"19920519","17% Drop In Starts Of Housing","Business","In what was largely seen as a slowing in the wake of unsustainably rapid increases, builders broke ground on new homes at a rate of just 1,115,000 last month, 17 percent below the March pace, the Commerce Department reported today. It was the biggest decline in eight years and embraced all regions of the country. In addition, permits issued for future construction fell 3.3 percent."
"19920519","Treasury Securities Up Sharply","Business","The weakest monthly set of housing data in eight years pushed prices of Treasury securities up sharply yesterday, and long-term interest rates fell to their lowest levels since early February. The housing data showed that starts fell by 17 percent last month, and that permits to build new houses fell for the second straight month. The figures were far weaker than Wall Street economists had expected, and heightened expectations among credit market participants that the Federal Reserve Board would move soon to lower short-term interest rates."
"19920701","Purchasers See Signs of Slow Growth","Business","Economic growth among manufacturers slowed somewhat in June, according to a survey of the nation&#x27;s purchasing managers. Economists contend that the survey indicates that the rebound from recession will be gradual and drawn out. The National Association of Purchasing Management said that its index of economic activity had fallen to 52.8 percent in June, from 56.3 percent in May. The decline was largely a result of slower growth in production and new orders. A reading below 50 percent indicates that the economy is contracting, the group says, while a reading above 50 is a sign of expansion."
"19920701","Saudi Banker Is Charged With Fraud in B.C.C.I. Case","Business","The indictment of a senior Saudi Arabian banker on charges of defrauding $300 million from customers of the Bank of Credit and Commerce International between 1985 and 1991 was announced yesterday by the Manhattan District Attorney, Robert M. Morgenthau. The banker, Sheik Khalid bin Mahfouz, is chief operating officer of the National Commercial Bank, the largest bank in Saudi Arabia, which has a branch in New York. Mr. bin Mahfouz is also believed to be a principal banker for the Saudi ruling family."
"19920701","Market Place; Banking: Bright Spot Stands Out In Quarter","Business","You can bank on it. In fact, if that was your investment strategy in 1992, you have probably done quite well. Otherwise, it hasn&#x27;t been much of a year so far. In the second quarter of 1992, an unlamented period that saw more stocks go down than up in price, while Wall Street kept looking for signs of economic recovery, the bank stocks starred."
"19920701","Prices of Treasuries Rise Again","Business","Additional signs of economic weakness helped push prices of Treasury securities up again yesterday and heightened anticipation among credit market participants about the release of June employment data today. Prices fell early in the session after the Market News Service reported that representatives of the American Bankers Association&#x27;s economic advisory committee met with a group from the Federal Reserve Board last week and found Fed governors reluctant to ease monetary policy. The group included the Fed chairman, Alan Greenspan."
"19920818","U.S. Lawyers Offer to Delay Trial of Clifford and Altman","Business","To avoid conflict with New York prosecutors, Justice Department lawyers told a Federal judge today that they would defer their case against Clark M. Clifford and Robert A. Altman until the Manhattan District Attorney&#x27;s office completed its bank fraud case against them. But at a hearing today, United States District Judge Joyce Hens Green did not accept the Justice Department&#x27;s proposal to sort out the trial dates for Mr. Clifford and Mr. Altman. Judge Green has set a trial on the Federal case in Washington for Oct. 26, although a judge in New York has scheduled the trial on the state charges to begin on Oct. 22."
"19920818","Economic Watch; 3 Wishes: Ways for Bush to Prime Economy","Business","With unemployment seemingly stuck near 8 percent and consumers guarding their paychecks as if each would be the last, is George Bush fated to play out the election campaign as Herbert Hoover to Bill Clinton&#x27;s rendition of F.D.R.? The White House has taken pains to scotch rumors that he would announce some dramatic initiative for jump-starting the economy. And some economists hope they mean what they say, arguing that the present course is the best course for a stable, noninflationary economy."
"19920818","Why Haven&#x27;t More Banks Failed?","Business","Earlier this year, the Federal Deposit Insurance Corporation warned that 200 banks with combined assets of more than $80 billion would fail this year. After seven months, however, only 70 banks with $20.9 billion of assets have failed, far below the rate the F.D.I.C. forecast. But even as banking experts debate how much the slowdown stems from election-year politics and how much from the palliative effects of the lower interest rates that make even the weakest banks more profitable, the F.D.I.C. is warning that tougher new regulations that will take effect on Dec. 19 will result in a flurry of bank closings."
"19920818","Banks Finally Give Chrysler A Crucial $6.8 Billion Loan","Business","The Chrysler Corporation removed a big uncertainty from its balance sheet late Monday night when the last of 152 banks agreed to terms for a new $6.8 billion loan agreement with Chrysler&#x27;s finance subsidiary. The new loan replaces an agreement of the same size that was to expire in March. The new loan will be more expensive for Chrysler, and a large chunk of it must be repaid rather quickly, but the agreement will assure Chrysler&#x27;s dealers of a source of money to finance their vehicle inventories and a way for retail customers to finance purchases of new cars and trucks."
"19920818","Treasuries Regain Some Ground","Business","The bond market rose modestly yesterday, wiping out most of Monday&#x27;s losses on the 30-year bond and moving higher in other maturities. But traders and analysts are still worried about some sudden surprise from the Republican National Convention and expect the market to be volatile for the rest of the week. The day&#x27;s economic data continued to paint a picture of an economy growing slowly, which is one of the main reasons prices of notes and bonds have advanced recently."
"19921006","Bonds Off As the Fed Fails to Act","Business","Frustrated in their hopes that the Federal Reserve would cut interest rates yesterday, money managers dumped many of the bonds they had piled up in the last week. Some had counted on selling their hoards to investors fleeing the stock market, but a calm day there created no appetite for bonds. The sharp selloff reflected some traders&#x27; beliefs that Fed policy makers, who met yesterday, might not lower their rates as soon, or as much, as had been expected."
"19921006","Presidential Candidates Ignore Banking Problem","Business","Six weeks after the November elections, a new banking law will go into effect that will force the President to confront what will certainly be one of the most unpleasant challenges of his Administration: the plight of the nation&#x27;s banks. The insurance fund that protects deposits is already $5.5 billion in the red and is supposed to stand behind $3 trillion worth of deposits. It will be called upon to protect thousands of depositors at hundreds of institutions expected to collapse next year. Yet the Presidential contenders have barely mentioned the issue."
"19921006","Bank Yields Are Off Again","Business","Yields on bank money market accounts and certificates of deposit eroded a bit more this week, according to new rates to take effect today. The slide is a continuation of a downward trend in yields that began with the last interest rate cut by the Federal Reserve in July. Analysts at The Bank Rate Monitor, a Florida publication that tracks interest rates, said the week&#x27;s decline in yields was slightly steeper than in the previous week, and that last Friday&#x27;s employment report, which underlined the weakness in the recovery, might have set the stage for another cut in rates."
"19921006","World Stock Prices Stabilize; Dow Off 0.81","Business","The world&#x27;s major stock markets stabilized yesterday following Monday&#x27;s sharp gyrations. Prices on European exchanges recovered some but not all the big losses of a day earlier, inspired in part by the impressive recovery on the New York Stock Exchange Monday afternoon. Analysts said a renewed hope that the Bundesbank might cut interest rates also helped shore up prices."
"19921117","Real Estate;
East 8th St. Retail Strip Up for Bids","Business","AFTER a 15-month leasing campaign a foundering 36-store retail strip at the heart of the East Eighth Street shopping corridor in Greenwich Village has been restored to financial health. Next month it will go on the bidding block as part of an auction of properties, with an appraised value of $750 million, reclaimed by the Federal Deposit Insurance Corporation.

The 67,000-square-foot retail condominium occupies the blockfronts of East Eighth Street, Broadway and University Place, with the East Ninth Street side of the block mostly residential. It is one of 270 properties taken over from failed banks across the nation that the F.D.I.C. will auction on Dec. 1 and 2. They range from apartments and shopping centers to hotels and industrial buildings. Of them, 24 are in Connecticut, 13 in New Jersey and 5 in New York. The only one in Manhattan is the East Eighth Street retail blockfront, which the F.D.I.C inherited when it seized the Goldome Savings Bank of Buffalo, which held a mortgage on the property from VMS Realty Inc. of Chicago."
"19921117","Aid Effort For Airline Is Reported","Business","A syndicate of banks led by the Bankers Trust Company is working to put together $300 million in new credit to help Northwest Airlines avoid a bankruptcy filing while it tries to complete its merger with KLM Royal Dutch Airlines, an executive participating in the syndicate said yesterday. The airline, which has exhausted its current bank credit, is depleting its cash reserves to pay for running the airline at a time of heavy losses."
"19921222","Bank Rates Remain Flat This Week","Business","The average yields on bank money market accounts and certificates of deposit for the week beginning today are little changed from the previous week, according to the latest survey by The Bank Rate Monitor. Analysts at The Monitor see no further interest rate reductions coming from the Federal Reserve, which has cut rates two dozen times since June 1989."
"","","",""
"","","",""
"19930518","Fed Approves Chemical as Underwriter","Business","The Chemical Banking Corporation received permission yesterday to enter the bond underwriting business, a first step in its plan to become a leading participant in junk bonds, one of the most volatile areas of Wall Street. William B. Harrison Jr., the vice chairman of Chemical, said he hoped the company would be among the top four underwriters of junk bonds within three years. He justified the goal by saying that since its merger a year and a half ago with Manufacturers Hanover Trust, Chemical has been the largest lender to big corporations. This year Chemical has arranged 75 large loans totaling $33 billion, half again as much as the second-ranked bank, J. P. Morgan &amp; Company, according to Loan Pricing Corporation, a New York consulting firm."
"19930518","Treasury Bond Yield Above 7%","Business","Interest rates surged yesterday, with the yield on the 30-year Treasury bond jumping above 7 percent. As a result, many investors may switch their focus to how much higher interest rates might go rather than how much lower. While 7 percent itself is not an important number economically, it can be seen as the psychological threshold between a market rally and a selloff, especially given the new concerns about inflation, worries about the fate of President Clinton&#x27;s economic program and guessing over whether the Federal Reserve will now move to raise short-term interest rates to combat renewed inflation."
"19930518","Interest-Rate Concerns Push Dow Lower by 5.54 Points","Business","Chilled by the uncertainty of future interest rates, stock market investors returned yesterday to the trading range that has characterized the market for the last several weeks. The Dow Jones industrial average fell slightly, while other major indexes were mixed in relatively heavy trading."
"19930518","New-Home Starts Rose 6.7% in April","Business","Home building perked up in April, particularly in the Northeast. It was another sign that the economy has regained some momentum after a harsh winter and that the modest housing recovery is still alive. But despite the lowest mortgage rates in nearly two decades, nobody is counting on another 1980&#x27;s-style housing boom."
"19930707","Treasury Yields Stay Near Lows","Business","Interest rates were little changed yesterday as traders and investors marked time while yields on Treasury notes and bonds remained near their lowest levels in 20 years or more. With yields so low, many investors are wary about new purchases of long-term Treasury issues. But with short-term interest rates barely above 3 percent, they are not willing to ignore the long-term market completely."
"19930817","Short-Term Issues Still Alluring","Business","Despite the persistent rally in the long end of the Treasury market, there are signs in the corporate bond market that many money managers still prefer the safety of shorter maturities. Stephen Clark, senior corporate market analyst at Technical Data, notes that the spreads between the yields on shorter-term corporate bonds and comparable Treasury securities have narrowed recently, which is a sign of strong demand for corporates. At the same time, he said, the yield spread on longer-term corporate debt has held constant in the new-issue market and, in some cases, has widened when issues begin trading in the secondary market."
"","","",""
"19931116","Fed Stops Bank Merger; Cites Lending Concerns","Business","In a move showing banking regulators&#x27; increased emphasis on ending loan discrimination, the Federal Reserve Board has, for the first time, blocked a large bank merger because of concern over possible bias against minority groups in mortgage lending. By a 3-to-3 vote, with one abstention, the Fed declined to approve the Shawmut National Corporation&#x27;s acquisition of the New Dartmouth Bank of Manchester, N.H., because of concern that Shawmut, based in Hartford, may not have complied with fair-lending laws."
"19931116","Traders Await Vote on Trade Pact","Business","Prices of Treasury bonds and notes were little changed yesterday in trading ahead of today&#x27;s vote on the North American Free Trade Agreement in the House of Representatives. The outlook for approval of the trade treaty linking the United States, Canada and Mexico is still unclear. But some traders said yesterday that they were a little more confident that the Clinton Administration could win approval. A vote is not expected until after trading is finished in New York today."
"19931221","Stocks Subdued on Interest Rate Concerns","Business","Stocks traded lower yesterday as investors grew cautious awaiting a sign from the Federal Reserve on the direction of interest rates. With concern rising that the recovering economy will force the Fed to raise short-term interest rates to counteract a possible upturn in inflation, the meeting yesterday of the Open Market Committee, which sets the central bank&#x27;s monetary policy, was a focus of attention."
"19940204","Federal Reserve, Changing Course, Raises A Key Rate","Business","After five years of falling interest rates that helped pull the American economy out of recession, the Federal Reserve nudged short-term rates higher today with the aim of prolonging the current economic expansion by preventing a short, unsustainable burst of growth. The Federal Reserve increased the rate for overnight loans between banks by a quarter of a percentage point, to 3.25 percent. This reversal in monetary policy will scarcely affect the interest rates that Americans pay on home mortgages or car loans, economists and business executives said, nor is it likely to have any immediate effect on the health of the economy. But it set off a strong reaction in the stock market, which fell sharply after the Federal Reserve announcement."
"19940204","Fed&#x27;s Move Jolts Stock and Bond Markets","Business","The Federal Reserve sent an Arctic blast through Wall Street yesterday, chilling the stock and bond markets and raising questions about the future of this year&#x27;s remarkable rally in equities. Although traders have talked about higher interest rates for months, they were taken aback when the Fed suddenly announced the first increase in short-term interest rates in five years, a move that raised overnight interest rates to 3.25 percent from 3 percent."
"19940204","Business Digest","Business","The Economy The Federal Reserve nudged short-term interest rates higher. But economists said the move would not raise the rates that Americans paid on home mortgages or car loans, and was not likely to have an immediate effect on the health of the economy. [ Page 1. ]"
"19940204","Unemployment Is Put at 6.7% By New Method","Business","Severe winter weather crimped the expansion of business payrolls in January as the Government&#x27;s new method for sampling the nation&#x27;s households showed an unemployment rate of 6.7 percent, the Labor Department reported today. But while the job figures were difficult to interpret, analysts said they regarded the data as consistent with an economy still moving briskly ahead in the early weeks of the year after unsustainably rapid growth of 5.9 percent in the final three months of 1993."
"19940322","Interest Rates Tumble After Fed Acts Again","Business","Interest rates plunged sharply yesterday, after the Federal Reserve broke precedent for the second time in two months and announced its intention to raise short-term interest rates. In a short statement released in the afternoon, the Fed&#x27;s chairman, Alan Greenspan, said the Federal Open Market Committee -- the central bank&#x27;s policy-setting arm -- had &quot;decided to increase slightly the degree of pressure on reserve positions.&quot; He added, &quot;This action is expected to be associated with a small increase in short-term interest rates.&quot;"
"19940322","Struggling With the Fed&#x27;s Fallout","Business","If inflation is under control -- and by most accounts it seems to be -- why did the Federal Reserve raise short-term interest rates yesterday? One reason may be that the Fed sees inflationary pressures that normal mortals do not. But another reason is that the monetary authorities needed to send a calming message to investors, who had pushed long-term interest rates up to almost 7 percent."
"19940322","Dow Slips by 2.30 as Rates Are Pushed Up","Business","&quot;Fed Tuesday&quot; arrived on time, to the great relief of Wall Street professionals. At last, the Federal Reserve did what the stock market had been apparently demanding for weeks: nudge up interest rates to choke an inflation that does not yet exist. In a relatively quiet day, traders bid up shares following the Fed action, news of which ran on news services shortly before 2:30 P.M. But the major indexes closed mixed, in part because of high-speed computer-guided trading that sold shares in the final seconds of the session to take advantage of rising prices."
"19940517","Dollar Trims Early Losses After Rate Increase by Fed","Business","The dollar was steady against most leading currencies yesterday, paring early losses after the Federal Reserve raised interest rates for the fourth time this year to head off the inflation that often accompanies economic growth. Many traders bought dollars after the Fed pushed up short-term rates by half a percentage point, raising its discount rate to 3.5 percent and lifting the Federal funds rate to 4.25 percent. Higher interest rates usually make dollar-denominated assets more attractive to investors."
"19940517","Stocks Rise in Support Of Fed&#x27;s Move on Rates","Business","In a paradoxical show of exuberance, stock traders bid up share prices on the leading indexes yesterday after the Federal Reserve raised short-term interest rates, a move that would seemingly hurt stocks by making borrowing more expensive. But in this market, traders fear inflation more than they do high interest rates, said Dudley A. Eppel, managing director of listed equity trading for Donaldson, Lufkin &amp; Jenrette. &quot;What used to be bad is now good,&quot; he said. &quot;We look forward to high interest rates.&quot;"
"19940517","Fed&#x27;s Move Heartens Markets","Business","Financial markets surged in reaction to the Federal Reserve Board&#x27;s decision to raise two key short-term interest rates yesterday. Equally important, analysts said the Fed&#x27;s move was likely to help stabilize market conditions into the summer, thereby ending a period of chaotic volatility that has persisted since early February."
"19940706","Fed Fails To Move On Rates","Business","The Federal Reserve ended a two-day strategy session on monetary policy today without announcing an increase in short-term interest rates or explaining its apparent inaction. Analysts took this to mean that the central bank, which had raised rates four times since early February, was satisfied with early signs that the economy is slowing enough to minimize the risk of resurgent inflation."
"19940706","Treasuries Slip as Fed Fails to Act","Business","Prices of Treasury securities slipped yesterday after the Federal Reserve took no action on interest rates, raising concern among some traders and investors that the Fed was not being aggressive enough in fighting inflation. The Fed&#x27;s policy-making body, the Federal Open Market Committee, said in a statement that its two-day meeting ended at 12:35 P.M. &quot;and there will be no further announcement.&quot;"
"19940706","Dollar Recovers as Traders Await Rate Action by Fed","Business","The dollar recovered yesterday from an early selloff that had sent it to a 14-month low against the German mark, as traders waited to see whether the Federal Reserve would make any move to push up interest rates. The Fed&#x27;s Federal Open Market Committee ended a two-day meeting without announcing any action on its monetary policy, providing an indication that it had apparently decided to make no immediate move to raise interest rates to support the dollar."
"19940706","Dow Rises 22.02 as Most Other Indexes Fall","Business","Stocks were mixed yesterday for the second consecutive session, with the main blue-chip indicator up and the broader market indexes down, but off the lows for the day. Mindful of the bond market and weakness of the dollar, many investors were still unsure about the possibility of another increase in interest rates by the Federal Reserve, and moved to the sidelines to await the release tomorrow of employment data for June."
"19940816","Rate Move Buoys Price Of Bonds","Business","Prices of Treasury securities rose sharply yesterday, after the Federal Reserve announced its fifth interest rate increase of the year. The price of the 30-year bond climbed 120/32 , to 10118/32 , for a yield of 7.37 percent, down from 7.50 percent on Monday. The yield was the lowest in nearly two weeks. Before the Fed began raising interest rates, starting with an increase in the funds rate on Feb. 4, the yield was 6.35 percent."
"19940816","Dow Up 24.28 Amid Rate Rise Confusion","Business","The financial markets, which have lobbied both for and against another interest-rate increase by the Federal Reserve Board, got what some traders wanted yesterday: a sharp boost in both the Federal funds rate and the discount rate by half a percentage point. But after the Fed&#x27;s move, the fifth such increase this year, other traders&#x27; heads turned continually in the space of half an hour yesterday. Both stock and bond trends reversed field before turning up decisively by day&#x27;s end in active trading."
"19940816","Airwave Entrepreneurs Still Feeling Their Way","Business","As the owner of the Continental Windshield Repair Company in Baton Rouge, La., Marilyn U. Moore would hardly seem qualified to become a communications entrepreneur. But that didn&#x27;t stop her from bidding a hefty $600,000 recently for a handful of licenses to provide interactive television service over the airwaves. &quot;I believe that interactive television is the wave of the future,&quot; said Ms. Moore, who along with hundreds of other people packed into a Washington hotel ballroom three weeks ago and took an entrepreneurial leap of faith that if the Government was holding an auction then there must be something valuable for sale."
"19940927","Treasury Issues Retreat As Rates Don&#x27;t Change","Business","Prices of Treasury long-term securities fell yesterday after the Federal Reserve left interest rates unchanged. The 30-year bond fell 18/32 , to a price of 962/32 , for a yield of 7.84 percent, up from 7.79 percent on Monday and the highest since June 23, 1992. The rates on shorter-term Treasury bills fell, however, as investors sold long-term notes and bonds into less volatile three-month and six-month bills."
"19940927","Dollar, Following Bonds, Falls on Fed Rate Inaction","Business","The dollar fell against most leading currencies yesterday after a decline in American bond prices. Bond prices fell after the Fed&#x27;s policy-making committee, the Federal Open Market Committee, ended its meeting yesterday without announcing any change in short-term interest rates. Currency traders often watch the performance of the bond market to gauge foreign investors&#x27; appetite for American assets, and the dollars needed to buy them."
"19940927","No Fed Rate Rise, and No Big Market Moves","Business","The Federal Reserve&#x27;s top interest rate policy committee adjourned after a four-hour meeting today without announcing any change in short-term interest rates. But the consensus of economists was that the committee probably gave Alan Greenspan, the chairman of the Federal Reserve, considerable leeway to raise rates again before the committee next meets on Nov. 15, particularly if Government economic data issued in the next six weeks show signs that inflation is rising"
"19940927","Gold Tops $400 an Ounce As Inflationary Fears Rise","Business","Gold prices settled above $400 an ounce yesterday for the first time in more than a year as concerns over inflation heightened when the Federal Reserve left interest rates unchanged. Traders fear consumer prices could go up, and the value of assets like stocks and bonds could erode."
"19940927","Stocks Are Up Slightly, With the Dow Advancing 13.80","Business","Many stock traders correctly guessed yesterday that the Federal Reserve would not raise interest rates. Traders therefore bid up stock prices, but not by much. The bond market dropped a little and so did the dollar. Gold promptly jumped, possibly, some analysts said, on fears the Fed was weakening its inflation-fighting resolve. But it did not break above the important, $400-an-ounce barrier."
"19941115","The Fed&#x27;s Moves: How Consumer Rates React","Business","Six times this year, the Federal Reserve has increased short-term interest rates, trying to brake the economy, including a 0.75-percent jump yesterday. Some rates that consumers earn or pay have reacted sharply and promptly; others have shrugged off the Fed&#x27;s moves. Articles, pages A1 and D6."
"19941115","Long-Bond Yield Dips After Fed&#x27;s Tightening","Business","The long end of the Treasury market rallied yesterday after the Federal Reserve announced its sixth and largest interest rate increase of the year, easing traders&#x27; fears of inflation. By late in the day, the 30-year bond was up 8/32 , to a price of 9327/32 , for a yield of 8.05 percent, down from 8.07 percent on Monday. Despite the rise in the long end of the Treasury market, prices in shorter maturities were mixed."
"19941115","Fed Move Sends Stocks on Roller Coaster","Business","Stock traders had clamored for strong inflation-fighting medicine but swooned when they got it yesterday. The Dow Jones industrial average initially plummeted almost 50 points after the Federal Reserve raised short-term interest rates by a surprisingly large three-quarters of a percentage point. Barely an hour later, Wall Street was confronted by the consequences of getting what it wished for. Large money-center banks like Citicorp and Wells Fargo raised their prime, or minimum, lending rate by three-quarters of a point, too. By then, however, the market had turned and ended the day mixed but essentially unchanged, despite heavy trading."
"19941115","U.S. Industry Had a Surge In October","Business","American factories, mines and utilities stepped up their operating rate to nearly 85 percent of industrial capacity in October -- a level that had not been reached since 1980 during the Carter Administration. A strong increase in output, pushing against industry&#x27;s ability to turn out additional products without raising prices, contributed to the Federal Reserve&#x27;s decision today to raise short-term interest rates yet again in an attempt to restrain the robust economy."
"19941115","Lumber and Copper Prices Soar While Coffee Plunges","Business","Lumber rose to its highest price in two months yesterday on the Chicago Board of Trade as demand from home builders stays strong even as interest rates go up. On other commodities markets, copper rose while coffee plunged. The Commodity Research Bureau index of 21 commodities rose 0.48 point, to 233.74."
"19941115","Bumper Crops Pose Political Problem for Farmers","Business","The nation&#x27;s farmers have been reaping their most bountiful harvest ever in many important crops, benefiting shoppers for groceries from meat to cooking oil but costing taxpayers an estimated $3 billion to $4 billion in additional farm subsidies. Production of corn, the nation&#x27;s biggest crop, is expected to reach 10.01 billion bushels, nearly 5.6 percent higher than 1992&#x27;s record crop and almost 60 percent more than last year when the Midwest flooded and the Southeast baked, according to Department of Agriculture estimates released last Wednesday. Production also soared to new records for rice and soybeans, which are widely used in animal feed, cooking oil and food ingredients. Wheat crops, while short of records, were larger than average."
"19941220","The Fed Forgoes a Seventh Rate Increase","Business","The Federal Reserve&#x27;s top officials met for nearly four hours today but adjourned without announcing any change in interest rates. Most economists and traders still expect the Fed to raise rates again, possibly at its next meeting on Jan. 31 and Feb. 1, or perhaps before then."
"19941220","Bills Gain On Inaction By the Fed","Business","Prices of Treasury bills and notes rose yesterday as the Federal Reserve&#x27;s policy-making committee adjourned its meeting without altering interest-rate policy. But the price of the 30-year bond slipped 2/32 of a percentage point, to 96 2/32 , for a yield of 7.84 percent, unchanged from Monday."
"19941220","Stocks Mostly Lower in Heavy Trading","Business","The stock market closed mixed but generally lower in heavy trading yesterday after the Federal Reserve took no action on interest rates, a move that, at least in the short run, should have helped lift stock prices. But several weeks ago, the market had begun to anticipate the Fed&#x27;s possible reluctance to raise rates and therefore lifted prices in advance of a deferred action, some analysts said."
"19941220","Trade Gap Widened In October","Business","The American economy pulled in a record amount of imported goods in October as the nation&#x27;s trade deficit with Japan soared to a new peak of $6.7 billion, the Commerce Department reported today. Over all, the gap between what this country buys abroad and what it sells abroad widened to $10.14 billion for the month, an increase from the September total that was revised sharply downward. Initially the department had estimated a September deficit of $10.13 billion."
"19950201","Stocks End Day Mixed as Fed Raises Rates","Business","In another hectic session, the stock market closed mixed but essentially unchanged yesterday, as the Federal Reserve raised interest rates again. Bonds and the dollar gave back some of their gains from Tuesday. Banks like Citicorp moved immediately to lift the prime interest rate to 9 percent from 8 1/2 percent."
"19950201","Prices Drop After Fed&#x27;s Rate Move","Business","Prices of Treasury securities dropped yesterday, following the awaited move by the Federal Reserve to raise short-term interest rates by half of a percentage point. The bond market for weeks had been expecting the central bank&#x27;s seventh rate increase in the last year, traders said. But yesterday&#x27;s selloff was not necessarily a sign of displeasure, but rather the act of investors who had bought securities on the bet that the Fed would raise rates, and now were selling to take profits."
"19950201","Dollar Drops Despite Rise In Interest Rates by the Fed","Business","The dollar fell against most leading currencies yesterday after the Federal Reserve raised interest rates by half a percentage point, a move many currency dealers had expected. &quot;It was a case of &#x27;Buy the rumor, sell the news,&#x27; and the selling was completed quickly,&quot; said Jerry Egan, managing director of foreign exchange at the MTB Bank in New York."
"19950201","Umbrella Credit Union Seized by Regulators","Business","The Capital Corporate Federal Credit Union, the latest victim of a bad bet in derivatives, has been seized by Federal credit union regulators. The move by the National Credit Union Administration late Monday to take over the day-to-day operations of Cap Corp, as it is known, came after Cap Corp, based in Latham, Md., incurred $100 million in losses on its huge portfolio of collateralized mortgage obligations. Cap Corp is one of the nation&#x27;s largest umbrella credit organizations, covering more than one million individual members. The takeover is the first since the N.C.U.A. was established in 1970."
"19950201","Ford&#x27;s Profits Conclude Banner Year for Big Three","Business","By announcing today that it had posted a record profit of $ 5.3 billion for last year, the Ford Motor Company made it official. The Big Three auto makers made more money in 1994 -- almost $ 14 billion -- than ever before. And Ford&#x27;s earnings report illustrated how they did it, even though the market for vehicles constituted about a million fewer sales than at its peak in 1986: emphasizing sales of more profitable mini-vans and sport utility vehicles like the Explorer, loading record amounts of overtime on their workers to increase productivity, and cutting other costs throughout the company."
"19950201","Confusion Reigns in Auto Sales","Business","One might think it a pretty straightforward act, toting up car and light-truck sales. But many of the world&#x27;s auto makers tried to tally their January sales today, and the result was chaos that made it impossible to determine for sure if the market is headed up, down or sideways."
"19950328","The Fed Meets, and Doesn&#x27;t Raise Rates","Business","The Federal Reserve&#x27;s interest-rate-setting committee met here today without changing short-term rates, the latest sign the central bankers think that the United States economy is settling down to steady growth with low inflation. The policy group, the Federal Open Market Committee, issued a characteristically brief statement at the end of the meeting, which was the first since the panel raised rates by half a percentage point on Feb. 1."
"19950328","Dollar Is Pushed Down Sharply As Fed Declines to Raise Rates","Business","The dollar fell sharply against the German mark and the Japanese yen yesterday as the Federal Reserve left interest rate unchanged. The dollar fell throughout the day amid expectations that the Fed would not raise short-term interest rates. When the Fed announced yesterday afternoon that it was not taking any action, the dollar stayed at its depressed levels."
"19950328","Consumer Optimism Hurts Treasury Prices","Business","Prices of Treasury securities tumbled yesterday, hurt by a report showing consumer confidence was higher than expected. The selloff gave back more than half of the gains of a two-day bond rally. Prices fell after the Conference Board said consumer confidence in March rose to 101 from a revised 99.4 in February. The report revived concerns that recent signs of an economic slowdown might be fleeting."
"19950328","Stocks End Day Mixed, Deflated Somewhat by Bond Prices","Business","The stock market closed mixed yesterday, with the Dow Jones industrial average falling, the Standard &amp; Poor&#x27;s 500 index edging again into record territory and the Nasdaq composite index, which is rich in technology stocks, surging to another high. The negative factors included the dollar again falling near post-World War II lows against the mark and the yen, and bond prices dropping and long-term interest rates rising. Moreover, some analysts say stock prices may be too high and thus headed for a fall."
