,Date,Speaker,content
3941,1989-11-14,BERNARD," Yes  Should I read the--  It would read ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions Taking account of progress toward price stability, the strength of the business expansion, the behavior of the monetary aggregates, and developments in foreign exchange and domestic financial markets, slightly greater reserve restraint might or slightly lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with growth of M2 and M3 over the period from September through December at annual rates of about 7-1/2 and 4-1/2 percent, respectively The Chairman may call for Committee consultation if it appears to the Manager for Domestic Operations that reserve conditions during the period before the next meeting are likely to be associated with a federal funds rate persistently outside a range of 7 to 11 percent""  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Guffey Yes Governor Johnson Yes President Keehn Yes Governor Kelley Yes Governor LaWare Yes President Melzer Yes Governor Seger No President Syron Yes  December 18-19 "
3966,1989-12-18,BERNARD," It reads ""In the implementation of policy for the immediate future the Committee seeks to decrease slightly the existing degree of pressure on reserve positions Taking account of progress toward price stability, the strength of the business expansion, the behavior of the monetary aggregates, and developments in foreign exchange and domestic financial markets, slightly greater reserve restraint or slightly lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with growth of M2 and M3 over the period from November through March at annual rates of about--""  ""--8-1/2 and 5-1/2 percent, respectively The Chairman may call for Committee consultation if it appears to the Manager for Domestic Operations that reserve conditions during the period before the next meeting are likely to be associated with a federal funds rate persistently outside a range of--""  -105-    12/18-19/89  Mr Chairman, Mr Prell had an amendment to propose in what was distributed It relates to housing  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell No President Guffey Yes Governor Johnson Yes President Keehn Yes Governor Kelley Yes Governor LaWare Yes President Melzer No Governor Seger Yes President Syron Yes "
3995,1990-02-06,BERNARD," Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Boehne Yes President Boykin Yes President Hoskins Yes Governor Johnson Yes Governor Kelley Yes Governor LaWare Yes Governor Seger No President Stern Yes  Chairman Greenspan Yes Vice Chairman Corrigan Yes  -40-    2/6-7/90  Governor Angell No President Boehne Yes President Boykin Yes President Hoskins Yes Governor Johnson Yes Governor Kelley Yes Governor LaWare Yes Governor Seger No President Stern Yes  Do you want me to read it, Mr Chairman?  I'm reading from line 59 of the draft directive or from page 24 in the Bluebook ""The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability, promote growth in output on a sustainable basis, and contribute to an improved pattern of international transactions In furtherance of these objectives, the Committee at this meeting established ranges for growth of M2 and M3 of 3 to 7 percent and 2-1/2 to 6-1/2 percent respectively, measured from the fourth quarter of 1989 to the fourth quarter of 1990 The monitoring range for growth of total domestic nonfinancial debt was set at 5 to 9 percent for the year The behavior of the monetary aggregates will continue to be evaluated in the light of movements in their velocities, developments in the economy and financial markets, and progress toward price level stability""  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Boehne Yes President Boykin Yes President Hoskins No Governor Johnson Yes Governor Kelley Yes Governor LaWare Yes Governor Seger No President Stern No  -42-    2/6-7/90  ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions Taking account of progress toward price stability, the strength of the business expansion, the behavior of the monetary aggregates, and developments in foreign exchange and domestic financial markets, slightly greater reserve restraint or slightly lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with growth of M2 and M3 over the period from December through March at annual rates of about 7 and 3-1/2 percent respectively The Chairman may call for Committee consultation if it appears to the Manager for Domestic Operations that reserve conditions during the period before the next meeting are likely to be associated with a federal funds rates persistently outside a range of 6 to 10 percent""  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Boehne Yes President Boykin No President Hoskins No Governor Johnson Yes Governor Kelley Yes Governor LaWare Yes Governor Seger No President Stern Yes "
4021,1990-03-27,BERNARD," ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions Taking account of progress toward price stability, the strength of the business expansion, the behavior of the monetary aggregates, and developments in foreign exchange and domestic financial markets, slightly greater reserve restraint or slightly lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with growth of M2 and M3 over the period from March through June at annual rates of about 6 and 4 percent respectively The Chairman may call for Committee consultation if it appears to the Manager for Domestic Operations that reserve conditions during the period before the next meeting are likely to be associated with a federal funds rate persistently outside a range of 6 to 10 percent""  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Boehne Yes President Boykin No President Hoskins No Governor Johnson Yes Governor Kelley Yes Governor LaWare Yes Governor Seger Yes President Stern Yes  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell No President Boehne Yes President Boykin Yes President Hoskins No Governor Johnson Yes Governor Kelley Yes Governor LaWare No Governor Seger Yes President Stern Yes  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell No President Boehne Yes President Boykin Yes President Hoskins No Governor Johnson Yes Governor Kelley Yes Governor LaWare No Governor Seger Yes President Stern Yes  Yes "
4048,1990-04-11,BERNARD, May 15th 
4057,1990-05-15,BERNARD," ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions Taking account of progress toward price stability, the strength of the business expansion, the behavior of the monetary aggregates, and developments in foreign exchange and domestic financial markets, slightly greater reserve restraint or slightly lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with growth of M2 and M3 over the period from March through June at annual rates of about 4 and 3 percent respectively The Chairman may call for Committee consultation if it appears to the Manager for Domestic operations that reserve conditions during the period before the next meeting are likely to be associated with a federal funds rate persistently outside a range of 6 to 10 percent""  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Boehne Yes President Boykin Yes President Hoskins No Governor Johnson Yes Governor Kelley Yes Governor LaWare Yes Governor Seger Yes President Stern Yes "
4080,1990-07-02,BERNARD," I'm reading from page 4 starting with line 72 if you're using the draft directive; if you're using the Bluebook it's page 27, paragraph 29 ""In furtherance of these objectives the Committee reaffirmed at this meeting the range it had established in February for M2 growth of 3 to 7 percent, measured from the fourth quarter of 1989 to the fourth quarter of 1990 The Committee also retained the monitoring range of 5 to 9 percent for the year that it had set for growth of total domestic nonfinancial debt With regard to M3, the Committee recognized that the ongoing restructuring of thrift depository institutions had depressed its growth relative to spending and total credit, though to an uncertain extent Taking account of the outlook for unusually strong M3 velocity, the Committee decided to reduce the 1990 range to 0 to 4 percent""  ""With regard to M3, the Committee recognized that the ongoing restructuring of thrift depository institutions had depressed its growth relative to spending and total credit more than anticipated, though to an uncertain extent""  You're voting on the 1 to 5 percent?  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Boehne Yes President Boykin Yes President Hoskins Yes Governor Kelley Yes Governor LaWare Yes Governor Mullins Yes Governor Seger No President Stern Yes  I'm reading from line 63 if you're using the draft directive or from the top of page 27 [in the Bluebook], about 4 lines down, starting with ""For 1991"" ""For 1991 the Committee agreed on provisional ranges for monetary growth, measured from the fourth quarter of 1990 to the fourth quarter of 1991, of 2-1/2 to 6-1/2 percent for M2 and--"" Is it 1 to 5 percent instead of 0 to 4 percent?  --""and 0 to 4 percent for M3 The Committee tentatively set the associated monitoring range for growth of total domestic nonfinancial debt at 4-1/2 to 8-1/2 percent for 1991""  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Boehne Yes President Boykin Yes President Hoskins Yes Governor Kelley Yes Governor LaWare No Governor Mullins Yes Governor Seger No President Stern Yes  The operational paragraph would read ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions Taking account of progress toward price stability, the strength of the business expansion, the behavior of the monetary aggregates, and developments in foreign exchange and domestic financial markets, slightly greater reserve restraint might or somewhat lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with growth of M2 and M3 over the period from June through September at annual rates of about 3 and 1 percent respectively The Chairman may call for Committee consultation if it appears to the Manager for Domestic Operations that reserve conditions during the period before the next meeting are likely to be associated with a federal funds rate persistently outside a range of 6 to 10 percent""  -53-    7/2-3/90  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Boehne Yes President Boykin Yes President Hoskins Yes Governor Kelley Yes Governor LaWare Yes Governor Mullins Yes Governor Seger Yes President Stern Yes "
4106,1990-08-21,BERNARD," I have a question On the asymmetry toward ease, we [now] have ""slightly greater reserve restraint might or somewhat lesser reserve restraint would"" Stay with the ""would""?  ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions Taking account of progress toward price stability, the strength of the business expansion, the behavior of the monetary aggregates, and developments in foreign exchange and domestic financial markets, slightly greater reserve restraint might or somewhat lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with growth of M2 and M3 over the period from June through September at annual rates of about 4 and 2-1/2 percent respectively The Chairman may call for Committee consultation if it appears to the Manager for Domestic Operations that reserve conditions during the period before the next meeting are likely to be associated with a federal funds rate persistently outside a range of 6 to 10 percent""  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Boehne Yes President Boykin Yes President Hoskins Yes Governor Kelley Yes Governor LaWare Yes Governor Mullins Yes Governor Seger Yes, with careful writing of  the minutes President Stern Yes "
4171,1990-10-02,BERNARD," The language would be ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions Taking account of progress toward price stability, the strength of the business expansion, the behavior of the monetary aggregates, and developments in foreign exchange and domestic financial markets, slightly greater reserve restraint might or somewhat lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with growth of M2 and M3 over the period from September through December at annual rates of about 4 and 2 percent respectively The Chairman may call for Committee consultation if it appears to the Manager for Domestic Operations that reserve conditions during the period before the next meeting are likely to be associated with a federal funds rate persistently outside a range of 6 to 10 percent""  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell No President Boehne Yes President Boykin No President Hoskins No Governor Kelley Yes Governor LaWare Yes Governor Mullins Yes Governor Seger No President Stern Yes "
4196,1990-11-13,BERNARD," Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Boehne Yes President Boykin Yes President Hoskins Yes Governor Kelley Yes Governor LaWare Yes Governor Mullins Yes Governor Seger Yes President Stern Yes  ""In the implementation of policy for the immediate future, the Committee seeks to decrease slightly the existing degree of pressure on reserve positions Taking account of progress toward price stability, the strength of the business expansion, the behavior of the monetary aggregates, and developments in foreign exchange and domestic financial markets, slightly greater reserve restraint might or somewhat lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with growth of M2 and M3 over the period from September through December at annual rates of about""-- I'm not sure what--  --""1-1/2 and 0 percent respectively"" There would be no final sentence  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Boehne Yes President Boykin Yes President Hoskins Yes Governor Kelley Yes Governor LaWare Yes Governor Mullins Yes Governor Seger Yes President Stern Yes "
4234,1990-12-18,BERNARD," We also distributed changes for lines 17-20 and 20-21 to take account of the new information on trade for October and the CPI for November, which we got this morning  ""In the implementation of policy for the immediate future, the Committee seeks to decrease slightly the existing degree of pressure on reserve positions, taking account of a possible change in the discount rate Depending upon progress toward price stability, trends in economic activity, the behavior of the monetary aggregates, and developments in foreign exchange and domestic financial markets, slightly greater reserve restraint might or somewhat lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with growth of M2 and M3 over the period from November through March at annual rates of about 4 and 1 percent, respectively""  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Boehne Yes President Boykin Yes  -44-    12/18/90  President Hoskins Against my instincts but given the collective weight of my colleagues and the promise that they'll do the right thing next year at the right time--Yes  Governor Kelley Yes Governor LaWare Yes Governor Mullins Yes Governor Seger Yes President Stern Yes "
4277,1991-02-05,BERNARD," Secretary and Economist, Donald Kohn Deputy Secretary, Normand Bernard Assistant Secretaries Joseph Coyne and Gary Gillum General Counsel, Virgil Mattingly Deputy General Counsel, Ernest Patrikis Economists Michael Prell and Edwin Truman Associate Economists from the Board  David Lindsey; Larry Promisel; Charles Siegman; Thomas Simpson; and Lawrence Slifman  Associate Economists from the Federal Reserve Banks Alfred Broaddus, proposed by President Black; Richard Davis, proposed by President Corrigan; Karl Scheld, proposed by President Keehn;    2/5-6/91  Sheila Tschinkel, proposed by President Forrestal; and Jack Beebe, proposed by President Parry  That's the list, Mr Chairman  Yes, in line with your comment, the observation was made that the rules already contained the prohibitions and the authority for the Chairman [on this matter], so there was really no need to be more specific and draw attention to this  I'm reading from page 23 in the Bluebook or line 43 in the other handout, starting near the bottom of page 2 ""The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability, promote a resumption of sustainable growth in output, and contribute to an improved pattern of international transactions In furtherance of these objectives, the Committee at this meeting established ranges for growth of M2 and M3 of 2-1/2 to 6-1/2 percent and 1 to 5 percent, respectively, for the period from the fourth quarter of 1990 to the fourth quarter of 1991 The monitoring range for growth of total domestic nonfinancial debt was set at 4-1/2 to 6-1/2 percent for the year""--  --""4-1/2 to 8-1/2 for the year With regard to M3, the Committee anticipated that the ongoing restructuring of thrift depository institutions would continue to depress its growth relative to spending and total credit The behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets""  -47-    2/5-6/91  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Black Yes President Forrestal No President Keehn Yes Governor Kelley Yes Governor LaWare Yes Governor Mullins Yes President Parry Yes Governor Seger Yes  ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions Depending upon progress toward price stability, trends in economic activity, the behavior of the monetary aggregates, and developments in foreign exchange and domestic financial markets, slightly greater reserve restraint might or somewhat lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with growth of M2 and M3 over the period from December through March at annual rates of about 3-1/2--""  So it would be ""growth of both M2 and M3 over the period from December through March at annual rates of about 3 to 4 percent""  We seldom use quarters  Governor Seger, this is ancient history, but going back to the late 1960s the directive was quite different in form but in essence at times it was one way  For both M2 and M3, 3-1/2 to 4 percent  Chairman Greenspan Vice Chairman Corrigan Governor Angell President Black President Forrestal President Keehn Governor Kelley Governor LaWare Governor Mullins President Parry Governor Seger "
4305,1991-03-26,BERNARD," ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions Depending upon progress toward price stability, trends in economic activity, the behavior of the monetary aggregates, and developments in foreign exchange and domestic financial markets, somewhat greater reserve restraint or somewhat lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with growth of M2 and M3 over the period from March through June at annual rates of about 5-1/2 and 3-1/2 percent, respectively""  ""Somewhat greater or somewhat lessermight be acceptable""  -45-    3/26/91  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Black Yes President Forrestal Yes President Keehn Yes Governor Kelley Yes Governor LaWare Yes Governor Mullins Yes President Parry Yes "
4329,1991-04-12,BERNARD," Excuse me Bob Parry, could you repeat that last sentence, please?  Yes, he has President McTeer [hasn't] "
4361,1991-05-14,BERNARD," Yes, to catch up with what has been happening in the foreign exchange markets, the staff is proposing a change in lines 35-36 from ""increased somewhat further on balance"" to ""show little change on balance over the intermeeting period""  This is in the draft directive, line 36  The whole sentence reads ""The trade-weighted value of the dollar in terms of the other G-10 currencies showed little change on balance over the intermeeting period""  [It would read] ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions Depending upon progress toward price stability, trends in economic activity, the behavior of the monetary aggregates, and developments in foreign exchange and domestic financial markets, somewhat greater reserve restraint or somewhat lesser reserve restraint might be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with growth of M2 and M3 over the period from March through June at annual rates of about 4 and 2 percent, respectively""  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Black Yes President Forrestal Yes President Keehn Yes Governor Kelley Yes Governor LaWare Yes Governor Mullins Yes President Parry Yes "
4400,1991-07-02,BERNARD," We usually do, yes  This is for reaffirming the '91 ranges with the new wording in the leadoff paragraph    7/2-3/91  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Black Yes President Forrestal Yes President Keehn Yes Governor Kelley Yes Governor LaWare Yes Governor Mullins Yes President Parry Yes  It would read ""For 1992 the Committee agreed on tentative ranges for monetary growth, measured from the fourth quarter of 1991 to the fourth quarter of 1992, of 2-1/2 to 6-1/2 percent for M2 and 1 to 5 percent for M3 The Committee provisionally set the associated monitoring range for growth of total domestic nonfinancial debt at 4-1/2 to 8-1/2 percent With regard to M3, the Committee anticipated that the ongoing restructuring of thrift depository institutions would continue to depress the growth of this aggregate relative to spending and total credit The behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets""  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell No President Black No President Forrestal Yes President Keehn Yes Governor Kelley Yes Governor LaWare Yes Governor Mullins Yes President Parry Yes  ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions Depending upon progress toward price stability, trends in economic activity, the behavior of the monetary aggregates, and developments in foreign exchange and domestic  -52-    7/2-3/91  financial markets, somewhat greater reserve restraint or somewhat lesser reserve restraint might be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with growth of M2 and M3 over the period from June through September at annual rates of about 5-1/2 and 3 percent, respectively""  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Black Yes President Forrestal Yes President Keehn Yes Governor Kelley Yes Governor LaWare Yes Governor Mullins Yes President Parry Yes "
4441,1991-08-20,BERNARD," ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions Depending upon progress toward price stability, trends in economic activity, the behavior of the monetary aggregates, and developments in foreign exchange and domestic financial markets, somewhat greater reserve restraint might or somewhat lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with a resumption of growth of M2 and M3 in the weeks ahead; but in view of the decline already posted since June, the Committee anticipates that M2 would be little changed and M3 would be down about""--do you want 1-1/2 percent?  --""down at an annual rate of about 1 percent over the period from June through September""  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Black Yes President Forrestal Yes President Keehn Yes Governor Kelley Yes Governor LaWare Yes Governor Mullins Yes President Parry Yes  Dining Room E "
4466,1991-09-13,BERNARD," Good morning, everyone This is Normand Bernard at the Board I'd like to run through the attendance very quickly Here at the Board, all of the Board members except for Governor Kelley and also Presidents Corrigan, Black, and Forrestal are in attendance And representing the San Francisco Bank, Mr Thomson is here at the Board [Secretary's note Mr Bernard then called the roll to determine attendance at the Reserve Banks] "
4477,1991-10-01,BERNARD, Five 
4519,1991-11-05,BERNARD, Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell No President Black Yes President Forrestal Yes President Keehn Yes Governor Kelley No Governor LaWare Yes Governor Mullins Yes President Parry Yes 
4561,1991-12-17,BERNARD," ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions"" Then, the new language would be as on page 17 of the Bluebook--  Continuing with the new language on page 17 ""In the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint might or somewhat lesser reserve restraint would be acceptable in the intermeeting period"" And then coming back to the standard sentence, as shown on page 15 ""The contemplated reserve conditions are expected to be consistent with growth of M2 and M3 over the period from November through March at annual rates of about 3 and 1-1/2 percent, respectively""  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Black Yes President Forrestal Yes President Keehn Yes Governor Kelley Yes Governor LaWare No Governor Lindsey Yes Governor Mullins Yes President Parry Yes Governor Phillips Yes "
4597,1992-02-04,BERNARD," Secretary and Economist, Donald Kohn; Deputy Secretary, Normand Bernard; Assistant Secretary, Joseph Coyne; Assistant Secretary, Gary Gillum; General Counsel, Virgil Mattingly; Deputy General Counsel, Ernest Patrikis;    2/4-5/92  Economist, Michael Prell; Economist, Edwin Truman; Associate Economists from the Board David Lindsey; Larry Promisel; Charles Siegman; Thomas Simpson; and David Stockton;  Associate Economists from the Federal Reserve Banks Alicia Munnell, proposed by President Syron; Richard Davis, proposed by President Corrigan; John Davis, proposed by First Vice President Hendricks; Anatol Balbach, proposed by President Melzer; and Thomas Davis, proposed by President Hoenig;  The Domestic Authorization    2/4-5/92  The directive would read--I'm reading from page 24 of the Bluebook-- ""The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output In furtherance of these objectives, the Committee at this meeting established ranges for growth of M2 and M3 of 2-1/2 to 6-1/2 percent and 1 to 5 percent,  -51-    2/4-5/92  respectively, measured from the fourth quarter of 1991 to the fourth quarter of 1992 The monitoring range for growth of total domestic nonfinancial debt was set at 4-1/2 to 8-1/2 percent for the year With regard to M3, the Committee anticipated that the ongoing restructuring of depository institutions would continue to depress growth of this aggregate relative to spending and total credit The behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets""  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes First Vice President Hendricks No President Hoenig Yes Governor Kelley Yes Governor LaWare Yes Governor Lindsey Yes President Melzer Yes Governor Mullins Yes Governor Phillips Yes President Syron Yes  ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions In the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint might or slightly lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with growth of M2 and M3 over the period from December through March at annual rates of about 3 and 1-1/2 percent, respectively""  Chairman Greenspan Yes  -59-    2/4-5/92  Vice Chairman Corrigan Yes Governor Angell Yes First Vice President Hendricks Yes President Hoenig Yes Governor Kelley Yes Governor LaWare Yes Governor Lindsey Yes President Melzer Yes Governor Mullins Yes Governor Phillips Yes President Syron Yes  Eight weeks "
4647,1992-03-31,BERNARD," [The directive would read] ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions In the context of the Committee's long run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint might or slightly lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with growth of M2 and M3 over the period from March through June at annual rates of about 3-1/2 and 1-1/2 percent, respectively""  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Hoenig Yes President Jordan Yes Governor Kelley Yes Governor LaWare Yes Governor Lindsey Yes President Melzer Yes Governor Mullins Yes Governor Phillips Yes President Syron Yes "
4673,1992-05-19,BERNARD," At the bottom of page 15 in the Bluebook  ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions In the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser restraint might be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with growth of M2 and M3 over the period from April to June at annual rates of about 2-1/2 and 1-1/2 percent, respectively""  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Hoenig Yes President Jordan Yes Governor Kelley Yes Governor LaWare Yes Governor Lindsey Yes President Melzer Yes Governor Mullins Yes Governor Phillips Yes President Syron Yes "
4699,1992-06-30,BERNARD," This will be a vote on the 1992 ranges The first sentence on the general objectives would stay the same and then continuing ""In furtherance of these objectives, the Committee reaffirmed at this meeting the ranges it had established in February for growth of M2 and M3 of 2-1/2 to 6-1/2 percent and 1 to 5 percent, respectively, measured from the fourth quarter of 1991 to the fourth quarter of 1992 The Committee anticipated that developments contributing to unusual velocity increases could persist in the second half of the year"" And then to pick up on nonfinancial debt, about the middle of page 22 ""The monitoring range for growth of total domestic nonfinancial debt also was maintained at 4-1/2 to 8-1/2 percent for the year""  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Hoenig Yes President Jordan Yes Governor Kelley Yes Governor LaWare Yes Governor Lindsey Yes President Melzer Yes Governor Mullins Yes Governor Phillips Yes President Syron Yes  And then for 1993 beginning about two-thirds or so the way down on page 22 ""For 1993, the Committee agreed on tentative ranges for monetary growth, measured from the fourth quarter of 1992 to the fourth quarter of 1993, of 2-1/2 to 6-1/2 percent for M2 and 1 to 5 percent for M3 The Committee provisionally set the associated monitoring range for growth of domestic nonfinancial debt at 4-1/2 to 8-1/2 percent The behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets""  Change ""set"" to ""established"" in the other sentence?  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Hoenig Yes President Jordan No Governor Kelley Yes Governor LaWare Yes Governor Lindsey Yes President Melzer Yes Governor Mullins Yes Governor Phillips No President Syron Yes  [Does the Committee wish to use the additional sentence proposed in the Bluebook, which reads] ""However, the recent unusual behavior of these aggregates suggests that the relationship between their growth and the Committee's long-run objectives is especially uncertain at this time""  ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions In the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint might or slightly lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with growth of M2 and M3 in the period from June through September at annual rates of about 2 and 1/2 percent, respectively However, the recent unusual behavior of these aggregates suggests that the relationship between their growth and the Committee's long-run objectives is uncertain at this time""  SPEAKER(?) Sounds bad  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Hoenig Yes President Jordan Yes Governor Kelley Yes Governor LaWare No Governor Lindsey Yes President Melzer No Governor Mullins Yes Governor Phillips Yes President Syron Yes "
4734,1992-08-18,BERNARD," ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions In the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint might or slightly lesser reserve restraint would be acceptable in the intermeeting period"" Moving on to page 14 to alternative ""B"" for the last sentence, but I'm not sure what Don's latest numbers are--  ""The contemplated reserve conditions are expected to be consistent with growth of M2 and M3 over the period from June through December at annual rates of about 2 and 1/2 percent, respectively"" "
4762,1992-10-06,BERNARD," ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions In the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint might or slightly lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with growth of M2 and M3 over the period from September to December at annual rates of about 2 and 1 percent, respectively""  -51-    10/6/92 "
4788,1992-11-17,BERNARD," ""In the implementation of policy for the immediate future, the Committee seeks to maintain the existing degree of pressure on reserve positions In the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint might or slightly lesser reserve restraint would be acceptable in the intermeeting period The contemplated reserve conditions are expected to be consistent with growth of M2 and M3 over the period from September through December at annual rates of about 3-1/2 and 1 percent, respectively""  Chairman Greenspan Yes Vice Chairman Corrigan Yes Governor Angell Yes President Hoenig Yes President Jordan No Governor Kelley Yes Governor LaWare No Governor Lindsey Yes President Melzer No Governor Mullins Yes Governor Phillips Yes President Syron Yes  Yes  Yes  That's right The Committee has had a policy since the early '70s that once the policy record is released to the public, the tape is erased "
