,Date,Speaker,content
2799,1984-11-07,HORN," The situation from the vantage point of the Cleveland District isn't much different from what has been expressed by a number of people around the table The Fourth District's difficulties are probably due to a [concurrence] of circumstances First, there are the ongoing structural problems and the intense import competition, which we feel so strongly, together with the pause in economic activity Most of our capital goods industries, excluding machine tools, have noted a flattening in orders and shipments In steel we've had a few more furnace shutdowns Housing in the District has been flat at best for several months and our bankers continue to comment on the difficult income situation that farmers find themselves in and the problems they will have servicing their debts The result, as has been pointed out, is increased uncertainty about the outlook for next year In our District we still have the basic view that the consumer will lift the economy into growth next year; around the District a strong Christmas is widely expected Expectations are also for a continued thrust from business investment, although presumably at a slower pace We have a basically positive outlook but a lot of concern is expressed; I think the concerns of many people arise in part because of how discouraged they are with the very strong import competition Others focus on the long-term problems of the economy the need for fiscal policy changes, the inflation problems, and so forth Also, expectations are generally damped by the pause that we see Although expectations are for growth next year, they are very shaky, and sometimes I wonder if they are held with enough confidence to get us over a few disappointments that we might see in the coming months  In my opinion the pause in the economy and several months of flatness in the money supply argue for active support of growth in the money supply Both ""A"" and ""B"" accept a shortfall in money, which I favor, but of the two I would favor moving toward alternative A I would like to see that kind of growth rate in November and December I think we ought to move carefully toward that I wouldn't want to jump to a $400 million borrowing level And as we test borrowing levels below $700 million, I would like to see a 9 percent plus federal funds rate and something around 9 percent triggering a call I am assuming something quite far toward alternative A In that assumption I assume no change in the discount rate I am sympathetic with the people who have said that we have come a long way with regard to interest rates; they are down considerably and we ought to wait and see [the impact of] what we have already done In addition, I still believe that the long-term underlying problem in the economy, and our top priority, is inflation  -38-    11/7/84  So, if we adopt something toward alternative A, we may have to reverse our actions if the recovery comes on as strongly as I think it might or if the growth in money resumes But I prefer to take the risk of the reversal to the risk of waiting That's where I come out "
2825,1984-12-17,HORN," In principle, we [would] never base it on the midpoint unless we were willing to argue that we had reasonable targets, or what we might in retrospect judge to have been reasonable targets, in the previous year  I believe the staff forecast represents what is probably the most likely outcome I'm still uneasy about the outlook, particularly for the next couple of quarters The pause or the growth slowdown has been greater than I expected and greater than a lot of us expected In analyzing that, I came up with a couple of events that in retrospect maybe weren't so surprising to me and a couple of events that caused me to focus anew on some existing issues in the economy The ones I put in the class of maybe being more [surprises of] timing rather than real surprises would be consumer spending and the deterioration in the trade accounts Those may well smooth out over time A couple [of developments] lead me to a new focus on old issues One is that I really do find surprising the extent to which the slowing in the national growth rate is represented in a stalling out of the economic recovery in the Midwest To use the Ohio state numbers as representative of the Fourth District, employment in Ohio hasn't risen all year and unemployment is now beginning to inch upward If you look at business in our area, particularly heavy manufacturing, you see the marking down of expectations They still think the national recovery is going on but they don't think it's going to be reflected in their business, particularly in the traditional capital goods area So, they're focusing instead on expansion of cost cutting and survival now  The second set of issues, which I find particularly worrisome, are those surrounding the situation in the farming, mining, and energy sectors I really see little in recent developments to suggest the end of the income squeeze in these areas Of course, not surprisingly in that respect--because really only time will deal with those problems--I think the time [will come] to write down some of the inflated asset prices from some of the decisions that were taken under a different set of economic [conditions] But this remains a problem in many small towns and even some large ones in that we really don't see the spillover, if you will, of the national recovery even if we do expect it to continue on at about the 3 percent rate  -41-    12/17-18/84  I have two comments specifically on whether I think the 3 percent rate is adequate or not I'd like to comment on both 1985 and then a bit beyond that I think probably there is room for more than 3 percent growth in 1985; I might say 3 to 4 percent But as we look at the long-term trend of the economy and, therefore, at what productivity increases are likely to be, I'm one of those people who are very impressed by some of the productivity stories I hear Some of the remarkable cost-cutting stories and productivity changes that we have seen in our District are really very exciting But they do take time to have their effect and I think they take more investment in order to have their effect, and the time periods can be significant before we really reap the full benefit of this So, as I look beyond 1985, I wouldn't like to place too heavy a bet on a really significant change in the productivity numbers For that reason, if we're talking publicly about something bigger than 3 percent next year, I'd like to be sure we don't put ourselves in the position where that sounds like more than 3 percent forevermore, because the forevermore numbers I tend to be more comfortable with are in the 2 to 3 percent range I think if we get involved in more than the 2 to 3 percent range long term, we're counting on a faster quickening of some of the productivity improvements or we're counting on continued enormous numbers of imports to mop up the large demand, and I wouldn't like to be betting on those too far into the future As far as the longer- term ranges, particularly the M1 range, as I look at them now they are not unreasonable in line with what I just discussed  I support your proposal, Mr Chairman  [Unintelligible] the first two sentences, that  I could vote for either "
2866,1985-02-12,HORN," I think the staff forecast is a reasonable one I am impressed with the year-end business statistics, and for that reason I agree with those around the table who are optimists and who feel the odds favor a stronger recovery than the one that's built into the forecast  Well, we could start with the 4th quarter GNP numbers and the auto numbers coming in strong One of the things I was worried about at year-end was the buildup in inventories; I think that is not so severe, based on the variety of numbers that I see  The whole personal consumption expenditures, or the consumer side, [looked good] and I tend to I focus on that In any case, looking at some of the assumptions that underlie my forecast--and I think a lot of the others around the table--one could build a case for consumer and business outlays becoming stronger If you assume an expansive fiscal policy, no sharp changes in the exchange rates, no abrupt rise in interest rates, low farm prices, even lower oil prices, and so forth, I think you can build a case for a stronger recovery than the one that the staff is forecasting, and I think that's pretty close to my forecast If the recovery is stronger, then the question about inflation comes up I would see it not spilling into the '85 numbers but be a danger in '86 And that, of course, requires either fiscal or monetary policy, or both, to deal with it  In the Fourth District, the pattern of business activity is sluggish with no particularly clear direction But I can even put an optimistic light on the Fourth District outlook in that there is really a distinct change in mood, though it's probably short of Bob's term ""euphoria"" The impressionistic evidence we're getting has really quite a different tone to it Of course, a lot of what we hear comes from the strong auto numbers in both December and January, but we're getting a lot of other stories We've had no disappointment in retail sales in January, for example We've had unexpected strength in chemical orders and, to a lesser degree, in both heavy trucks and steel orders as well This is all recent and impressionistic rather than in the numbers To keep from having a wholly optimistic report to the Committee, though, I will say that the talk about protectionism    2/12-13/85 -24-  has increased--if that's possible--in the Midwest You can't get two business people in the Midwest together without that being the subject, and I think that's a terribly serious danger as we go forward  It's eight-tenths--52 percent  The top of the midpoint of the fourth quarter  Have you heard anything about transportation to the Embassy tonight?  Mr Chairman, I also support alternative II and the 4 to 7 percent range for M1 There may be reasons--Chuck and Pres have talked about some of them--why M1 indeed probably would come in toward the top part of the range Nonetheless, with the uncertainties that we face--[the age of] the recovery, velocity, exchange rates, and so forth--I'd like to see discussion in the presentation of these ranges that is a little more symmetrical While it certainly would refer to the top half of the range, I'd favor some discussion about the uncertainties and what kinds of things might have us choose to come in at the midpoint or even lower as the year progresses The other reason that I favor the 4 to 7 percent range is that I think the statements about our long-term disinflationary goal sometimes get buried as we talk about some of the more immediate kinds of problems we have And I think it would be a good place and a good way to restate the long-term goal that we have  I favor alternative B I do share concerns with some of the people around the table that we have had 3 months of strong M1 growth and that by the end of March it could be more like 5 months And at that point my concerns would be greater about the direction of M1 growth But for the time being I favor ""B""  We rebased and we respecified "
2893,1985-03-26,HORN," Mr Chairman, I agree in general with the staff forecast I also agree with several people who have said that the investment outlook is very crucial to the forecast A lot of numbers for sectors and for various orders and so forth have been quoted The only comment I'd add--and in adding this I will say that I really haven't yet revised down substantially my outlook for investment this year--is that the longer-term incentives for investment remain favorable And I think that, added to the list of the rather mixed or flat [indicators], causes me to think there is still hope in the investment area  Well, they really go back to some of the law changes in 1980, if my date is right--the sorts of things that I think probably caused the real return on investment to increase over a period of years and gradually put an underlying floor on investment that way  Turning to uncertainties, so far I think the Ohio situation has had a minimal effect on economic activity Of course, it has had a larger effect on banking structure, but I certainly agree with Jerry's statement that the jury is still out there Of the 71 institutions plus Home State that were closed, only about 20 are fully open today As the week passes we expect several more, and perhaps several large ones, to be added to that list But eventually, as this situation unfolds, there are some that will not qualify for federal insurance or otherwise qualify to open without recapitalization or, in some cases, that will not be enough and they will have to be merged or acquired successfully in order to keep the depositors whole Public confidence has been running well ever since the Ohio legislature passed the act that requires federal insurance, essentially, plus some other ways to reopen And that is being supported by these [recent] openings But there will come a time when openings will not be so easy--if easy is the word, which it isn't--as it has been this week Then the realization that either it will be or may be difficult to sell some of these institutions could once again come into the public eye Having said all that, the financial fragility issue that I really worry about is not so much the Ohio one--though there could still be surprises down the road on that--but the overall one that we've been discussing for months, or maybe even years, around this table And the fact that we had a very close look at that in the last several weeks and some groups who don't normally take such a close look--that is, individuals and consumers--also had a close look suggests that that group may be particularly sensitive if [they are] hit again Overall, I do judge the financial fragility issue to continue to be very worrisome  -22-    3/26/85  As for monetary policy, taking all these things together, I would very much like not to find myself in a position three months from now of wanting to make a significant move in monetary policy; and I'd like to end up three months from now in a position where we have a good chance of being in the [monetary growth] ranges by year-end  Of the ones that opened up fully there has been to our knowledge no extraordinary activity whatsoever Virtually all of them are open on this partial payout basis--that is $100 [per withdrawal] and $750 a month per depositor In those cases there are four of them that have had heavy lobby traffic But of course the withdrawals are severely limited so the [total] withdrawals are in the realm of reason And three of those four are ones that had experienced runs before the closing All in all, I'd say so far the operation has been successful  I'd add that since they are open for the partial payouts and such borrowing is permitted to support that activity we would expect borrowing to increase each day for some time now  Each account  I would favor a borrowing level of about $500 million; that would put me in the ""B minus"" range And I think the adjustment from 6-1/2 to 6 percent on M1 would be appropriate "
2917,1985-05-21,HORN," Mr Chairman, I'd like to show some progress in moving the monetary aggregates--M1 in particular--toward where we want to be at year-end Because of the uncertainties in the economy and the uncertainties with respect to velocity, where I personally would like to come out at year-end is in the top part of the ranges, particularly for M1 I'm not in favor of bringing it back too fast for a number of reasons, including the uncertainties But I'm also not sure it's the appropriate time to be active on the other side either So, I would favor alternative C, but I would favor changing the borrowing number upward slowly as things develop  -30-    5/21/85 "
2940,1985-07-09,HORN," I would support the point of view also that we put M1 on a monitoring basis That may come as a surprise to some of you who know that I believe in targeting M1 and in its relation to prices and in its usefulness in the past I also think it will be very useful to us in the future in the long run in the fight against inflation But I do think that rebasing or revising the current targets is an indication that we are serious about pursuing those targets Or at least I believe that when we do set targets for M1, we ought to be serious about them because I think it's that important And at this point, at least speaking for myself, I don't know where I would like M1 to be in the fourth quarter of this year It is too early, I think We don't have the kind of information I would like to have to set the serious M1 target that I would like to set So, it seems to me that it is most appropriate to say M1 is a monitoring variable right now The rest of what I would like said is that we are serious about the long-term battle against inflation and about coming back to M1 as soon as practicable Our experience the last time we did this was that it was after something like a year that we found we could indeed reemphasize M1 We could indicate that we would hope that at least by the fourth quarter of this year we might have enough information to then reemphasize M1 and conclude on that For that reason, I would not do anything with the 1985 targets but for 1986 I would reduce the target for M1 to a range of 3-1/2 to 6-1/2 percent, slightly below the 1985 range, to indicate our seriousness in coming back to this kind of strategy as soon as we have some more information  Isn't the answer ""All of the above,"" John?  Mr Chairman, coming back to both the integrity point and to Bob's point about what it is that we want to do with M1 Although I have a technical preference that I have already expressed for not doing anything on the M1 target and declaring it a monitoring  -47-    7/9-10/85  range, it seems to me the real issue here is not so much technically what we do, but the words you use to surround it The real issue is that you in fact very carefully describe to people what it is about M1 and the uncertainty, what the circumstances are that we find ourselves in, and what kinds of circumstances we might find ourselves in the future that might cause us to do this, that, or the other thing Those words in the end will be what preserves our integrity, whatever technical mechanism we use at this point  If you want [to be] certain "
2966,1985-08-20,HORN," Well, Mr Chairman, as seems to be the consensus of this Committee, I don't find any reason to argue for much change today in the way we are conducting policy So I would come out wanting more of the same, which would be alternative B in my mind However, I would associate myself with some previous speakers who said, with a background of a pretty reasonable forecast in the Greenbook and a background of quite a bit of liquidity in the economy, that we can't go on at this rate forever So I would like to suggest that some more insubstantial tightening, as the period progresses and as we see events unfold, might be appropriate And it might be appropriate--more than accomplishing something substantive in terms of the growth rate of money--just as a small signal to markets that in fact we think it can't go on forever and that we are waiting for the right time to take further action I suppose that would be reflected in the directive, based on the same kind of language we used the last time--that is, the ""would"" and ""might""--that we would react in the event of higher-than-expected growth and might on the lower side "
2994,1985-10-01,HORN," Mr Chairman, in the Fourth Federal Reserve District business conditions remain sluggish We have price weakness across a wide range of activities; wheat, aluminum, coal, and steel come to mind on that front Conditions are not noticeably improving and they are not really getting worse either A bright note in our District would come from the retail side; retailers are happy with the pace of sales and they are happy with the mood of consumers I will be very interested in assessing the reactions to the G-5 announcement in our District, since I think we are a hotbed of protectionist sentiment I think that the G-5 announcement will be successful in blunting protectionist sentiment and that the efforts will bear fruit in a reasonable period of time But there is an interesting twist there in that just from the very people who have the most to gain from  -15-    10/1/85  a falling dollar we hear the concern that if it's not accompanied by either the spurring of growth abroad or the reigning in of our deficits that, in fact, it won't do them the good that they so desperately need from it  Yes, indeed But I do think there is a real understanding in the more sophisticated business public of the dangerous game [the G-5] are playing; and we see that time and time again in our District Having said all that, I think that if we do manage to play this dangerous game successfully and don't have a precipitous drop in the exchange rate, there is room in the short run for optimism We have really good news on the inflation front I don't see inflation starting from any other cause except an exchange rate decline or a real spurt in economic growth, and we may be seeing a little pickup in economic growth So, in the short run I think there is room for optimism I add all of that together and say that we should stay about where we are on monetary policy That would be $500 million of borrowing and the federal funds rate where it is-- up nudging the 8 percent level "
3020,1985-11-04,HORN," Looking around the District I find, much as is the case for the national outlook, that the incoming data are not conclusive I see no evidence of accumulating weakness nor signs of stronger growth in the months ahead The business investment picture has come in consistently weaker than I had expected, both in the District and of course nationally as well But I wouldn't see a change in that outlook Housing, which Jerry just spoke of, has responded to the lowering of interest rates with less strength than I and many of us had expected, and that is in the District as well as nationally The real question is with the consumer, and in our District retailers are encouraged about the Christmas season Also, in talking to people in the business community I have noticed what I think is a change in attitude toward their formerly optimistic feeling that the fiscal impasse might be resolved I have long thought that it probably would not but in that I differed with the business community that I talked to; they had been optimistic up until the last couple of months but I think now their view is that the fiscal impasse will remain an impasse I am not sure that I can take the next step and say how that will change their planning for the future, but I think there has been a distinct change in attitude there I would say    11/4-5/85  that the business people I talk to continue to be guardedly hopeful about efforts to reduce exchange rates While they realize the dangers connected with an overly fast reduction of the exchange rate, I think they view what has happened perhaps as being maintainable And if exchange rates were to back up, I think their reaction would be disappointment and that might affect their future plans  My view of the economic outlook is about the same as the staff's forecast--I don't know whether to describe that as moderate expansion--in the next couple of quarters As I look at the 2 to 3 percent number, which may [turn out to] be closer to 2 percent, and ask myself if that is a good or bad number to be looking at in the forecast, I am not sure I come to a conclusion If I talk to my directors and others and look at the gaps in the economy, I see a lot of room to say it is not a good number On the other hand, when I remember the difficulty of reducing inflation and the high price we paid, it looks better in that context  It doesn't seem to me that time is of the essence here Two weeks from now is fine; it wasn't as if we decided something at this meeting relative to M1  If it's two weeks from now, it's fine just to say it a little more clearly than you did in Toronto "
3046,1985-12-16,HORN," Sam, when you get [foreign currency] proceeds from intervention, in what form are they held?  Basically, you don't get so much of a currency relative to the size of the market that you have to go away from publicly issued debt or government debt?  Mr Chairman, I think that Pres' suggestion about a limited range for M1 has considerable merit I think M1 is a very important number, as you know, and because of its transactions component may become very important to us again in the future, either in its current form or perhaps in a new form But the transactions component makes it, I think, very special And in one sense it seems to me that we discredit it by setting a range for it that we not only do not intend to bring it within but that we don't even think it will come in within So I think we should consider the idea of not setting a range for M1 since the jury is really out on a lot of these matters  Jim, if one is looking at the net export sector for a kick upward in the economy next year and is worried that that might not happen until the second half, let's say, what more specifically are the outlooks for some of the economies abroad--the developed countries We're beginning to hear some good news on that  We had some events in our District recently that might have some implications for the investment outlook We have had an unusual number of write-offs of properties in some of our industries Olgivie Norton wrote off a major part of its iron ore assets Sohio wrote off major amounts in both copper and Carborundum There are some big write-offs from US Steel as well If one were to generalize from these few situations, I suppose one could say that in basic industries and in basic materials within those industries we have a situation that would not be consistent with investment strength next year That also goes along with my view of the investment outlook for next year  Mr Chairman, as a number of people have pointed out, a lot of things have happened since the last meeting and maybe in one sense that does give us a bit of a window on monetary policy Among the many things that have happened since the last meeting, one that I focus on particularly is the euphoria in financial markets combined with something that hasn't changed since the last meeting-- the financial strains in the economy Yesterday, there were a few brief comments exchanged about 1929 that I thought were quite interesting and it brings up the whole subject If the Federal Reserve were in the business of trying to deal with the speculative mood in the economy, what would we do? I guess one could argue the financial strains issue either way on monetary policy One could say that the strains are so great that we have to be careful and ease--we have to be careful always, of course--or that the way to take the speculation out would be to tighten Altogether it comes down to the fact that monetary policy is a very big and heavy tool to use in this respect; I'd say our hands are kind of tied I find myself, in addition to thinking a lot about discount rates at this meeting where they are not  -53-    12/16-17/85  on the agenda, also thinking a lot about supervision and regulation, which is not on the agenda, because in order to deal with financial strains I suppose we're reduced to other tools besides monetary policy In any case, with all of those considerations, on monetary policy I come down on the side of saying that I wouldn't change much from where we are today I'd favor something like alternative B, and I think we do have room to go in the ""B plus"" direction  Yes  I guess after all of these two hands--[on the one hand and on the other hand]--it's hard to know Toward ""A"" "
3071,1986-02-11,HORN," Jim, for the past couple of years, we have had a lot of financial structure problems Now today, if not before, we'll certainly add to that list the potential problems that the oil price could cause Looking back over the shape of the US recovery, where is it that we see these problems reflected in the recovery? Do we see them in housing, business investment, balance sheets and so forth? Do the sectoral problems just all wash out by the time it all gets to the national average process? What has been the effect?  It's a good start  Mr Chairman, my forecast is for 3 percent real growth and 4 percent prices, so I wouldn't characterize myself as being unduly worried about the strength of the economy or future inflation right now Nonetheless, in terms of my feelings of discomfort with the forecast, they tend to be on the side of looking at that list of things that mean the economy is stronger than we have seen it and might get even stronger than we are forecasting The list has been given by several people around the table and it includes the fact that whatever the margin of excess capacity in the US was, it's lower today The sharp decline in oil prices will mean stronger economic activity in countries such as ours The resource shift implied by the exchange rate decline also will strengthen business economic activity So, that list of changes that have brought about a stronger economy is very much on my mind  Turning to the inflation outlook, again there has been a list given; I would add one more item to the list of areas of potential concern about the inflation outlook and that is the labor calendar for this year There is quite an active labor calendar this year and from the point of view of size, maybe it's a chance to make more gains I really don't want to analyze it except to say that  No, steel  In the Fourth District, there hasn't been much change in activity, but I think there has been a perceptible change in mood The mood is one of growing confidence and growing optimism though, as I say, without any changes in order books or production schedules to back it up That may be what is characterized as a shallow attitude of confidence, but we do have that in the Fourth District  Mr Chairman, because of the uncertainties I favor wide ranges, and for M1 a 3 to 8 percent range would be appropriate I think the words that you use in your testimony perhaps will be more important than the ranges we choose And I think where we come in with respect to Ml, and for that matter with regard to the other aggregates, will have a lot to do with the conditions in the economy and perhaps some financial conditions as well Some words on the type of reaction we might have if the economy comes in stronger than expected I think would be very helpful  I support alternative B with the funds rate in the 7-3/4+ percent range "
3097,1986-04-01,HORN," I agree both with Ed and Tom I am puzzled as to why we haven't seen more strength in the economic numbers If someone had told me four months ago where oil prices would be and where    4/1/86  interest rates would be today, I certainly would have predicted a different overall level of economic activity than we find today I continue to expect strength as I look around me in the District I see a reasonable amount of confidence in the District; nobody is complaining, really Both the fall in the exchange rate and the lower interest rates are expected to have some spillover into the heavy capital goods industry by the people in those industries in my District In the steel industry we have seen an improvement in margins and orders, which may be related to labor negotiations even though they are done company by company this year There are old habits of purchasing agents that still may be in effect, so we don't know how real that is in the steel industry at this time Our bankers are reporting, as are Tom's, this extremely high level of activity In the Fourth District it is more in the refinancing area than the new building area We see that heavy refinancing on the commercial side as well Again, the new activity in that area is not so strong where our builders are expressing more and more concern about the overhang All in all, I guess I agree with this general attitude of confidence that I see around my District I continue to expect strength in the economy, so I don't know whether to characterize my stance as watchful patience or watchful concern On the concern side, I think that we will have some time to react if the economic numbers come in weaker in the future than I expect Maybe [unintelligible] is all but the municipal sector; those folks aren't very happy with the prospect of the federal budget deficit reduction  We have Standard Oil in Ohio and of course they have a big North Slope investment; they are not talking yet about decreasing production there They have some major capital expenditures--they are halfway through a four-year program that they are considering stopping in its tracks--that they are meeting on that these days They haven't made that decision yet But they haven't yet talked about production cutbacks They have certainly talked about how the state of Alaska is going; it is just like dealing with a foreign government, they say  I favor a ""wait and see"" posture and I think ""B"" is that posture I think that we really do have the time to watch events unfold As for the borrowing number, I suppose I am for $300 million, although we always seem to interpret that in the light of what happens It has recently been running below $250 million and I'm for $300 million but would go at it carefully, which I guess is the way we do it anyway  Going up from $250 million to $300 million "
3122,1986-05-20,HORN," Like the previous three speakers and like the staff, our forecast is for a pickup in the economy in the second half But in fact we find the present situation disquieting There is, of course, no evidence today of this pickup and in fact it may be postponed I still believe that the past favorable developments will show through in the economy, but sometimes I worry that maybe they have already shown through in part in the numbers we are seeing right now and that we will see less of a pickup than we all are forecasting I certainly would feel better if we were seeing movement in something besides the housing numbers  Like other parts of the country, we are seeing good housing numbers in our District I remind myself that under normal conditions, if I saw these kinds of economic statistics after such a long economic expansion, I normally would not be hopeful about the future But the incoming employment numbers keep me somewhat more hopeful, perhaps If I have special concerns today, I think they center around the trade numbers and the inventory numbers On the trade side we expect a turnaround, and I would say that the business community expects a turnaround In the Fourth District the business community, in spite of flat performance, is quite optimistic on the trade turnaround side and on the overall economic outlook I do find, however, that there is beginning to be a difference between the expectations of the business community and of some of the economists I talk to who are beginning to be discouraged, particularly on the trade number, and who are talking about the need for the foreign exchange    5/20/86  rate to go down further On the inventory side, of course, good inventory numbers depend very much on what business expectations are And I am concerned that, if this positive business mood I see begins to slip, we may then be in for an inventory correction While I think our patience will be tested over the next several months, I remain optimistic about the second half; but with each passing month I grow more uncertain about it  I favor alternative B and the number II statement of the directive, although I could take number III with both the suggestions that Jerry has made with regard to saying something about the aggregates That is why I mildly favor II because I don't want to indicate at this point that we are turning our back on the aggregates or that we are not being watchful of them I also agree about the change in the sentence on somewhat lesser restraint, because    5/20/86  I do think the one thing that could happen that might make me want somewhat lesser restraint would be a remarkably sluggish economy "
3148,1986-07-08,HORN," I am in favor of dropping the range for Ml--in particular for 1987 We don't intend to meet it and we don't really know--  Yes, I favor not announcing a range for M1 for 1987 As to how we handle 1986, I also favor not having a range Whether we do that by actually eliminating the range we have already set or by saying that it was set and we are not going to come within it, I don't feel too strongly one way or another as long as we don't announce a range for 1987 I think it communicates that for the moment we have to step away from this As you can imagine, I also have great hopes that we will come back to it one day  My forecast is similar to the staff's forecast, but I have found myself in the last three or four months relatively concerned about the downside risks of the forecast I focus these concerns on two particular areas First of all, like many others, my forecast depends on a significant improvement in exports and I wonder whether that is really going to come to pass The other area that I focus my concerns on is the long list of imbalances in the economy I'm not quite sure how that works through the forecast as would the failure of net exports to improve; but the list is long and this seems to me to be a very difficult economic environment for a recovery to continue  Turning to the District, our recent numbers show no significant strengthening but no significant deterioration in economic activity From businessmen in our District--our directors among them --I sense a growing caution but not yet disappointment in the economy Perhaps they are not disappointed on the trade side because they were always skeptical about the trade rebound; they didn't expect it and it hasn't happened They continue to report intense import competition and we, like Si Keehn, also have industries that simply have been unable to lift their prices Again, as in Si's District, our businessmen and directors seem fairly happy with the labor arrangements they have I know it's fashionable to talk about changes in work rules when you have labor settlements, but I hear that talk often enough and from enough people that I think they are not posturing--that maybe this is really happening I hear a lot of good feelings about the whole labor arrangement that businessmen are facing A lot of the them seem to attribute the present sluggishness to the up-front problems with the oil industry We have a reasonable amount of that in Ohio; Marathon just announced layoffs yesterday, as a matter of fact In conclusion, I think the economic outlook is good, but the risks are increasingly on the down side  Paul, would you comment on a strategy that would involve our easing policy or lowering the discount rate or whatever? What kind of pressure would that put on foreign countries to, say, stimulate their economies?  Yes  And one of those four would be happy either way    7/8-9/86  I am for a $300 million borrowing level I am assuming a 50 basis point drop in the discount rate, essentially for  -62-    7/8-9/86  the international reasons--the effort to get into that business a little and see how things develop "
3174,1986-08-19,HORN," An argument we hear in our area that would put us on the side of not being very optimistic is that a lot of our manufacturers are conducting trade with countries with an exchange rate that hasn't moved very much We hear that time and time again  Mr Chairman, I favor a borrowing level of approximately $300 million and a half percentage point cut in the discount rate My view is conditioned by my outlook for prices I suppose four years of a rather steady number of around 4 percent followed by this remarkable year, even when you make adjustments for energy and food, draw me to conclude reluctantly that the outlook for inflation may be reasonably good I say I view that reluctantly because I have great concerns that, with the kind of money growth we have been seeing, we do have a long-term problem with inflation But now I view the current environment as a moment where we do have room for ease because of the inflation picture So, my recommendation for easing is not based so much on my view of the outlook for the real economy as it is on my outlook for inflation "
3200,1986-09-23,HORN," So much of the public discussion about the exchange rate seems to center on the mark and the yen and yet we focus from time to time on how little the dollar has moved with respect to other important currencies--those of Korea, Taiwan, Hong Kong, and so forth Is there any effort, nonpublic effort, being made with these governments?  I guess my view on this is that the folks in the Treasury Department ought to be in the debt management business and that some sort of neutral stand by the Federal Reserve is an appropriate one Having said that, I think you could define policy as neutral if either we pursued a bills only approach or if we routinely went in for preannounced, preagreed, purchases in the long-term area    9/23/86  And since both long-term and short-term [securities] count as collateral that doesn't help make the decision either But those are the two policies that I can define as neutral, if you will  Staying on the trade number for just a moment If for some reason that projected trade number didn't come to pass, there might be implications for the inflation number If you get more stimulus from the deficit than you're projecting and less from the trade accounts, then that might cause you to revise your inflation number Inflation would be worse then  Well, taking off on that lead, the numbers in the Cleveland forecast look quite a bit like the Greenbook forecast But perhaps, whereas I sense from the Greenbook that the Board staff tends to look at those numbers and see the glass as half full, I see the glass as half empty I suppose that is a result number one, of the situation in the Fourth Federal Reserve District, and number two, of my growing disappointment that the expectations I had earlier in the year for lower interest rates, a higher stock market, and low oil prices coming through haven't yet materialized Or, if they have materialized, they haven't been in the quantity that I expected  From the Fourth District vantage point I am unable to report developments that suggest a step-up in the pace of expansion over the balance of the year The flat economy has meant a flat capital goods market and that is key for the Fourth District Given that, together with strong competition from imports, many District producers--notably of steel--are tempering their optimism and are starting another wave of restructuring and serious consideration of cost cutting I see this attitude not only in steel, but in autos, auto-related industries, machine tools--what is left of them--and machinery-making in general Although we are not talking about declining production-- things aren't that bad--we are talking about decreasing market shares in intense competition All of that is making people think about survival about shutting down less efficient facilities and basically consolidating and down-scaling operations generally I don't think the mood is bleak, but I think there is much less optimism on futures markets and the future ability to gain market share than there was, say, a year ago when there was more hope for what the exchange rate would do for our world in the Fourth Federal Reserve District So, I would say that in this next year in the industrial Midwest--or what is left of it--we would have a turbulent time, with the next steps being toward restructuring  Businessmen and the directors in our District talk more and more about their disappointment with the budget process I am not sure how to evaluate that because there are the two sides--one is the deficit reduction and the other is the tax increase they are about to be hit with, or may be about to be hit with That is something that I hear talked about more and more as time passes I think the overall    9/23/86  effect of these factors is working in the direction of weakening the foundation for the expansion next year With the additional drag on capital goods that we will see from the tax package, I see little likelihood of a strengthening in the traditional capital goods market I don't yet detect nervousness about inflation; people seem prepared to watch prices go up and attribute that to the end of the oil price contribution to the indices Cost control efforts really are already intense and they will intensify One could argue on the good side from that, but even among businessmen I find skepticism from pushing too hard or relying on that on the inflation front Of course, on the inflation front, if the deficit is not going to be brought down then the load will fall once again on monetary policy  I am for alternative B As we have been easing policy over time, with each subsequent move we have increasingly asked ourselves the question Can monetary policy really help the situation of the imbalances and so forth? For the last couple of moves, which I have been in favor of, I have found it harder to answer the question that monetary policy will help I think we probably have gone about as far we can with monetary policy and now it is time to stop and watch the developments  No nuances "
